"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy two PostgreSQL clusters.","690226","test_build_and_deploy","tests.integration.ha_tests","Wed Jun 18 03:04:47 UTC 2025","passed","Wed Jun 18 03:16:17 UTC 2025","","test_synchronous_policy","",""
"Deploy Mailman3 Core to test the 'db' relation.","743165","test_mailman3_core_db","tests.integration","Wed Jun 18 04:03:34 UTC 2025","passed","Wed Jun 18 04:15:57 UTC 2025","","test_db","",""
"Test that there is no read-only endpoint in a standalone cluster.","50166","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Wed Jun 18 04:21:28 UTC 2025","passed","Wed Jun 18 04:22:18 UTC 2025","","test_new_relations_1","",""
"Build and deploy three unit of PostgreSQL.","708196","test_build_and_deploy","tests.integration.ha_tests","Wed Jun 18 04:02:40 UTC 2025","passed","Wed Jun 18 04:14:28 UTC 2025","","test_replication","",""
"","1016","test_get_data_integrator_credentials","tests.integration.ha_tests","Wed Jun 18 03:53:33 UTC 2025","passed","Wed Jun 18 03:53:34 UTC 2025","","test_async_replication","",""
"","811499","test_removing_unit[roles2]","tests.integration.ha_tests","Wed Jun 18 04:10:40 UTC 2025","passed","Wed Jun 18 04:24:11 UTC 2025","","test_scaling_three_units","",""
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","0","test_backup_gcp","tests.integration","Wed Jun 18 03:13:24 UTC 2025","skipped","Wed Jun 18 03:13:24 UTC 2025","","test_backups_gcp","",""
"Test that the password can't be set to an empty string.","48414","test_empty_password","tests.integration","Wed Jun 18 04:09:20 UTC 2025","passed","Wed Jun 18 04:10:08 UTC 2025","","test_password_rotation","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","494976","test_plugins","tests.integration","Wed Jun 18 02:54:15 UTC 2025","passed","Wed Jun 18 03:02:30 UTC 2025","","test_plugins","",""
"Build and deploy three unit of PostgreSQL.","732302","test_build_and_deploy","tests.integration.ha_tests","Wed Jun 18 03:23:14 UTC 2025","passed","Wed Jun 18 03:35:27 UTC 2025","","test_self_healing","",""
"Remove unit with force while storage is alive.","209521","test_app_force_removal","tests.integration.ha_tests","Wed Jun 18 04:08:33 UTC 2025","passed","Wed Jun 18 04:12:03 UTC 2025","","test_smoke","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","135875","test_plugin_objects","tests.integration","Wed Jun 18 03:02:30 UTC 2025","passed","Wed Jun 18 03:04:46 UTC 2025","","test_plugins","",""
