"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test data persists through a primary deletion.","518962","test_persist_data_through_primary_deletion","tests.integration","Fri Jul 11 05:10:24 UTC 2025","broken","Fri Jul 11 05:19:03 UTC 2025","","test_charm","",""
"Test that check relation data.","438504","test_relations","tests.integration.new_relations","Fri Jul 11 04:00:50 UTC 2025","passed","Fri Jul 11 04:08:08 UTC 2025","","test_relations_coherence","",""
"Test that async replication works when scaling the clusters.","837550","test_scaling","tests.integration.ha_tests","Fri Jul 11 04:02:28 UTC 2025","passed","Fri Jul 11 04:16:25 UTC 2025","","test_async_replication","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Fri Jul 11 04:40:42 UTC 2025","skipped","Fri Jul 11 04:40:42 UTC 2025","","test_self_healing","",""
"Test that TLS is enabled when relating to the TLS Certificates Operator.","1071661","test_tls_enabled","tests.integration","Fri Jul 11 03:41:40 UTC 2025","passed","Fri Jul 11 03:59:32 UTC 2025","","test_tls","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Fri Jul 11 04:40:42 UTC 2025","skipped","Fri Jul 11 04:40:42 UTC 2025","","test_self_healing","",""
"","369347","test_freeze_db_process[postgres]","tests.integration.ha_tests","Fri Jul 11 04:34:11 UTC 2025","failed","Fri Jul 11 04:40:20 UTC 2025","","test_self_healing","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","Fri Jul 11 04:25:38 UTC 2025","skipped","Fri Jul 11 04:25:38 UTC 2025","","test_new_relations_2","",""
"","445917","test_removing_stereo_sync_standby","tests.integration.ha_tests","Fri Jul 11 04:00:41 UTC 2025","passed","Fri Jul 11 04:08:06 UTC 2025","","test_scaling","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Fri Jul 11 04:40:42 UTC 2025","skipped","Fri Jul 11 04:40:42 UTC 2025","","test_self_healing","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","145215","test_plugin_objects","tests.integration","Fri Jul 11 03:58:15 UTC 2025","passed","Fri Jul 11 04:00:40 UTC 2025","","test_plugins","",""
