"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy two PostgreSQL clusters.","648058","test_build_and_deploy","tests.integration.ha_tests","Mon Jun 23 04:06:08 UTC 2025","passed","Mon Jun 23 04:16:56 UTC 2025","","test_scaling_three_units","",""
"","55","test_exporter_is_up[0]","tests.integration","Mon Jun 23 04:06:37 UTC 2025","passed","Mon Jun 23 04:06:37 UTC 2025","","test_charm","",""
"Test that TLS is enabled when relating to the TLS Certificates Operator.","1106662","test_tls_enabled","tests.integration","Mon Jun 23 04:09:03 UTC 2025","passed","Mon Jun 23 04:27:29 UTC 2025","","test_tls","",""
"","449762","test_removing_stereo_sync_standby","tests.integration.ha_tests","Mon Jun 23 04:19:32 UTC 2025","passed","Mon Jun 23 04:27:01 UTC 2025","","test_scaling","",""
"Test that's possible to change PostgreSQL parameters.","192525","test_postgresql_parameters_change","tests.integration","Mon Jun 23 04:06:41 UTC 2025","passed","Mon Jun 23 04:09:54 UTC 2025","","test_charm","",""
"Test application deploy in dirty environment with garbage storage from another application.","1010210","test_app_resources_conflicts_v3","tests.integration.ha_tests","Mon Jun 23 03:41:01 UTC 2025","passed","Mon Jun 23 03:57:51 UTC 2025","","test_smoke","",""
"","84764","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Mon Jun 23 04:20:24 UTC 2025","passed","Mon Jun 23 04:21:49 UTC 2025","","test_relations","",""
"","696994","test_removing_unit[roles2]","tests.integration.ha_tests","Mon Jun 23 04:35:06 UTC 2025","passed","Mon Jun 23 04:46:43 UTC 2025","","test_scaling_three_units","",""
"Build and deploy two PostgreSQL clusters.","635703","test_build_and_deploy","tests.integration.ha_tests","Mon Jun 23 04:20:19 UTC 2025","passed","Mon Jun 23 04:30:55 UTC 2025","","test_synchronous_policy","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","143318","test_plugin_objects","tests.integration","Mon Jun 23 03:17:07 UTC 2025","passed","Mon Jun 23 03:19:31 UTC 2025","","test_plugins","",""
"Build and deploy two PostgreSQL clusters.","847441","test_build_and_deploy","tests.integration.ha_tests","Mon Jun 23 04:05:05 UTC 2025","passed","Mon Jun 23 04:19:12 UTC 2025","","test_restore_cluster","",""
"Remove unit with force while storage is alive.","180348","test_app_force_removal","tests.integration.ha_tests","Mon Jun 23 03:31:09 UTC 2025","passed","Mon Jun 23 03:34:09 UTC 2025","","test_smoke","",""
"Test that there is no read-only endpoint in a standalone cluster.","51925","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Mon Jun 23 03:23:19 UTC 2025","passed","Mon Jun 23 03:24:11 UTC 2025","","test_new_relations_1","",""
"Kill primary unit, check reelection.","183629","test_reelection","tests.integration.ha_tests","Mon Jun 23 03:45:01 UTC 2025","passed","Mon Jun 23 03:48:05 UTC 2025","","test_replication","",""
"Test that the password can't be set to an empty string.","35253","test_empty_password","tests.integration","Mon Jun 23 03:20:38 UTC 2025","passed","Mon Jun 23 03:21:13 UTC 2025","","test_password_rotation","",""
"","760768","test_removing_unit[roles3]","tests.integration.ha_tests","Mon Jun 23 04:46:44 UTC 2025","passed","Mon Jun 23 04:59:25 UTC 2025","","test_scaling_three_units","",""
"","1063470","test_removing_unit[roles3]","tests.integration.ha_tests","Mon Jun 23 04:05:45 UTC 2025","passed","Mon Jun 23 04:23:28 UTC 2025","","test_scaling_three_units_async","",""
"Recreates the cluster from storage volumes.","1158717","test_cluster_restore","tests.integration.ha_tests","Mon Jun 23 04:19:12 UTC 2025","passed","Mon Jun 23 04:38:31 UTC 2025","","test_restore_cluster","",""
"","1024","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Mon Jun 23 04:05:21 UTC 2025","passed","Mon Jun 23 04:05:22 UTC 2025","","test_async_replication","",""
"Deploy both charms (application and database) to use in the tests.","458360","test_deploy_charms","tests.integration.new_relations","Mon Jun 23 03:15:40 UTC 2025","passed","Mon Jun 23 03:23:19 UTC 2025","","test_new_relations_1","",""
"Test that passwords don't get exposed on postgresql logs.","552","test_no_password_exposed_on_logs","tests.integration","Mon Jun 23 03:21:24 UTC 2025","passed","Mon Jun 23 03:21:24 UTC 2025","","test_password_rotation","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    ","734427","test_storage_re_use","tests.integration.ha_tests","Mon Jun 23 03:39:01 UTC 2025","passed","Mon Jun 23 03:51:15 UTC 2025","","test_self_healing","",""
"","142887","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Mon Jun 23 04:18:02 UTC 2025","failed","Mon Jun 23 04:20:24 UTC 2025","","test_relations","",""
"Build and deploy three unit of PostgreSQL.","649096","test_build_and_deploy","tests.integration.ha_tests","Mon Jun 23 03:28:12 UTC 2025","passed","Mon Jun 23 03:39:01 UTC 2025","","test_self_healing","",""
"","532252","test_removing_unit[roles2]","tests.integration.ha_tests","Mon Jun 23 03:56:51 UTC 2025","passed","Mon Jun 23 04:05:44 UTC 2025","","test_scaling_three_units_async","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Mon Jun 23 04:16:20 UTC 2025","skipped","Mon Jun 23 04:16:20 UTC 2025","","test_self_healing","",""
"Test that there is read-only endpoint in a scaled up cluster.","351204","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Mon Jun 23 03:24:11 UTC 2025","passed","Mon Jun 23 03:30:02 UTC 2025","","test_new_relations_1","",""
"","525000","test_removing_unit[roles1]","tests.integration.ha_tests","Mon Jun 23 03:48:05 UTC 2025","passed","Mon Jun 23 03:56:50 UTC 2025","","test_scaling_three_units_async","",""
"","493598","test_removing_unit[roles1]","tests.integration.ha_tests","Mon Jun 23 04:26:52 UTC 2025","passed","Mon Jun 23 04:35:05 UTC 2025","","test_scaling_three_units","",""
"","480506","test_pg_hba","tests.integration","Mon Jun 23 03:15:48 UTC 2025","passed","Mon Jun 23 03:23:49 UTC 2025","","test_pg_hba","",""
"Test async replication between two PostgreSQL clusters.","543507","test_async_replication","tests.integration.ha_tests","Mon Jun 23 03:40:13 UTC 2025","passed","Mon Jun 23 03:49:16 UTC 2025","","test_async_replication","",""
"Test superuser actions and the request for more permissions.","447","test_user_with_extra_roles","tests.integration.new_relations","Mon Jun 23 03:34:05 UTC 2025","passed","Mon Jun 23 03:34:05 UTC 2025","","test_new_relations_1","",""
"","79321","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Jun 23 03:55:31 UTC 2025","passed","Mon Jun 23 03:56:50 UTC 2025","","test_self_healing","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","245207","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Mon Jun 23 04:10:37 UTC 2025","passed","Mon Jun 23 04:14:42 UTC 2025","","test_self_healing","",""
"Write to primary, read data from secondaries (check consistency).","11859","test_consistency","tests.integration.ha_tests","Mon Jun 23 03:48:06 UTC 2025","passed","Mon Jun 23 03:48:18 UTC 2025","","test_replication","",""
"Test that the pre-upgrade-check action runs successfully.","3267","test_pre_upgrade_check","tests.integration.ha_tests","Mon Jun 23 04:35:34 UTC 2025","passed","Mon Jun 23 04:35:38 UTC 2025","","test_upgrade_from_stable","",""
"","19868","test_extensions_blocking","tests.integration","Mon Jun 23 04:05:09 UTC 2025","passed","Mon Jun 23 04:05:29 UTC 2025","","test_db","",""
"","41","test_exporter_is_up[2]","tests.integration","Mon Jun 23 04:06:37 UTC 2025","passed","Mon Jun 23 04:06:37 UTC 2025","","test_charm","",""
"Test application deploy in dirty environment with garbage storage from another application.","0","test_app_resources_conflicts_v2","tests.integration.ha_tests","Mon Jun 23 03:57:51 UTC 2025","skipped","Mon Jun 23 03:57:51 UTC 2025","","test_smoke","",""
"Test data is replicated to new units after a scale up.","1516676","test_scale_down_and_up","tests.integration","Mon Jun 23 04:09:54 UTC 2025","passed","Mon Jun 23 04:35:10 UTC 2025","","test_charm","",""
"","748049","test_scale_to_five_units","tests.integration.ha_tests","Mon Jun 23 04:27:02 UTC 2025","passed","Mon Jun 23 04:39:30 UTC 2025","","test_scaling","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Mon Jun 23 03:35:06 UTC 2025","skipped","Mon Jun 23 03:35:06 UTC 2025","","test_backups_pitr_aws","",""
"Test that user can't connect with empty password.","1022","test_db_connection_with_empty_password","tests.integration","Mon Jun 23 03:21:13 UTC 2025","passed","Mon Jun 23 03:21:14 UTC 2025","","test_password_rotation","",""
"Check that writes in one cluster are not replicated to another cluster.","548160","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Mon Jun 23 03:48:19 UTC 2025","passed","Mon Jun 23 03:57:27 UTC 2025","","test_replication","",""
"","70066","test_majority","tests.integration.ha_tests","Mon Jun 23 04:31:11 UTC 2025","passed","Mon Jun 23 04:32:21 UTC 2025","","test_synchronous_policy","",""
"Test that an application can request additional databases using the same interface.","73404","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Mon Jun 23 03:39:14 UTC 2025","passed","Mon Jun 23 03:40:27 UTC 2025","","test_new_relations_1","",""
"Test that two different application connect to the database with different credentials.","136388","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Mon Jun 23 03:34:05 UTC 2025","passed","Mon Jun 23 03:36:22 UTC 2025","","test_new_relations_1","",""
"Test that an application can connect to different clusters of the same database.","84635","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Mon Jun 23 03:37:49 UTC 2025","passed","Mon Jun 23 03:39:14 UTC 2025","","test_new_relations_1","",""
"Deploy both charms (application and database) to use in the tests.","231179","test_deploy_charms","tests.integration.relations","Mon Jun 23 04:14:10 UTC 2025","passed","Mon Jun 23 04:18:02 UTC 2025","","test_relations","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","970280","test_deploy_async_replication_setup","tests.integration.ha_tests","Mon Jun 23 03:24:02 UTC 2025","passed","Mon Jun 23 03:40:13 UTC 2025","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","578759","test_deploy_stable","tests.integration.ha_tests","Mon Jun 23 04:25:56 UTC 2025","passed","Mon Jun 23 04:35:34 UTC 2025","","test_upgrade_from_stable","",""
"Test that an application can connect to different clusters of the same database.","87225","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Mon Jun 23 03:36:22 UTC 2025","passed","Mon Jun 23 03:37:49 UTC 2025","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","96688","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Mon Jun 23 04:07:00 UTC 2025","passed","Mon Jun 23 04:08:36 UTC 2025","","test_self_healing","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Mon Jun 23 04:16:20 UTC 2025","skipped","Mon Jun 23 04:16:20 UTC 2025","","test_self_healing","",""
"Test promoting the standby cluster.","274118","test_promote_standby","tests.integration.ha_tests","Mon Jun 23 04:05:22 UTC 2025","passed","Mon Jun 23 04:09:56 UTC 2025","","test_async_replication","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","183106","test_config_parameters","tests.integration","Mon Jun 23 04:16:46 UTC 2025","passed","Mon Jun 23 04:19:49 UTC 2025","","test_config","",""
"Test that async replication fails over correctly.","132354","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","Mon Jun 23 04:18:39 UTC 2025","passed","Mon Jun 23 04:20:51 UTC 2025","","test_async_replication","",""
"","3","test_database_is_up[1]","tests.integration","Mon Jun 23 04:06:37 UTC 2025","passed","Mon Jun 23 04:06:37 UTC 2025","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","76459","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Jun 23 04:14:52 UTC 2025","failed","Mon Jun 23 04:16:09 UTC 2025","","test_self_healing","",""
"Test that relation data, like connection data, is updated correctly when scaling.","780083","test_relation_data_is_updated_correctly_when_scaling","tests.integration","Mon Jun 23 03:50:18 UTC 2025","passed","Mon Jun 23 04:03:18 UTC 2025","","test_db","",""
"Test that a relation with no database name doesn't block the charm.","38532","test_relation_with_no_database_name","tests.integration.new_relations","Mon Jun 23 03:57:12 UTC 2025","broken","Mon Jun 23 03:57:50 UTC 2025","","test_new_relations_1","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_gcp","tests.integration","Mon Jun 23 03:36:45 UTC 2025","skipped","Mon Jun 23 03:36:45 UTC 2025","","test_backups_pitr_gcp","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","Mon Jun 23 03:25:28 UTC 2025","skipped","Mon Jun 23 03:25:28 UTC 2025","","test_new_relations_2","",""
"","111315","test_roles_blocking","tests.integration","Mon Jun 23 04:03:18 UTC 2025","passed","Mon Jun 23 04:05:09 UTC 2025","","test_db","",""
"Test that the relation can be broken and re-established.","521154","test_reestablish_relation","tests.integration.ha_tests","Mon Jun 23 04:09:57 UTC 2025","passed","Mon Jun 23 04:18:38 UTC 2025","","test_async_replication","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2374","test_password_from_secret_same_as_cli","tests.integration","Mon Jun 23 03:20:36 UTC 2025","passed","Mon Jun 23 03:20:38 UTC 2025","","test_password_rotation","",""
"Build and deploy two PostgreSQL clusters.","700927","test_build_and_deploy","tests.integration.ha_tests","Mon Jun 23 03:26:54 UTC 2025","passed","Mon Jun 23 03:38:34 UTC 2025","","test_scaling_three_units_async","",""
"","46","test_exporter_is_up[1]","tests.integration","Mon Jun 23 04:06:37 UTC 2025","passed","Mon Jun 23 04:06:37 UTC 2025","","test_charm","",""
"","203105","test_fail_and_rollback","tests.integration.ha_tests","Mon Jun 23 04:39:19 UTC 2025","passed","Mon Jun 23 04:42:42 UTC 2025","","test_upgrade","",""
"","4","test_database_is_up[0]","tests.integration","Mon Jun 23 04:06:37 UTC 2025","passed","Mon Jun 23 04:06:37 UTC 2025","","test_charm","",""
"","27185","test_switchover_sync_standby","tests.integration","Mon Jun 23 04:35:10 UTC 2025","passed","Mon Jun 23 04:35:37 UTC 2025","","test_charm","",""
"Build and deploy two PostgreSQL clusters.","592379","test_build_and_deploy","tests.integration.ha_tests","Mon Jun 23 03:59:02 UTC 2025","passed","Mon Jun 23 04:08:54 UTC 2025","","test_scaling","",""
"","222871","test_invalid_extra_user_roles","tests.integration.new_relations","Mon Jun 23 04:01:00 UTC 2025","passed","Mon Jun 23 04:04:42 UTC 2025","","test_new_relations_1","",""
"","798766","test_removing_unit[roles4]","tests.integration.ha_tests","Mon Jun 23 04:23:29 UTC 2025","passed","Mon Jun 23 04:36:48 UTC 2025","","test_scaling_three_units_async","",""
"","636598","test_removing_stereo_primary","tests.integration.ha_tests","Mon Jun 23 04:08:54 UTC 2025","passed","Mon Jun 23 04:19:31 UTC 2025","","test_scaling","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Mon Jun 23 04:05:29 UTC 2025","skipped","Mon Jun 23 04:05:29 UTC 2025","","test_db","",""
"","175784","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Jun 23 04:03:58 UTC 2025","passed","Mon Jun 23 04:06:54 UTC 2025","","test_self_healing","",""
"","15879","test_default_all","tests.integration.ha_tests","Mon Jun 23 04:30:55 UTC 2025","passed","Mon Jun 23 04:31:11 UTC 2025","","test_synchronous_policy","",""
"Test that async replication works when scaling the clusters.","851864","test_scaling","tests.integration.ha_tests","Mon Jun 23 04:22:59 UTC 2025","passed","Mon Jun 23 04:37:10 UTC 2025","","test_async_replication","",""
"","595123","test_removing_unit[roles0]","tests.integration.ha_tests","Mon Jun 23 04:16:56 UTC 2025","passed","Mon Jun 23 04:26:51 UTC 2025","","test_scaling_three_units","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Mon Jun 23 04:19:42 UTC 2025","skipped","Mon Jun 23 04:19:42 UTC 2025","","test_backups_gcp","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Mon Jun 23 03:40:52 UTC 2025","skipped","Mon Jun 23 03:40:52 UTC 2025","","test_backups_aws","",""
"Test that the pre-upgrade-check action runs successfully.","3217","test_pre_upgrade_check","tests.integration.ha_tests","Mon Jun 23 04:34:21 UTC 2025","passed","Mon Jun 23 04:34:25 UTC 2025","","test_upgrade","",""
"Test the audit plugin.","275810","test_audit_plugin","tests.integration","Mon Jun 23 03:02:07 UTC 2025","passed","Mon Jun 23 03:06:43 UTC 2025","","test_audit","",""
"","1031","test_settings_are_correct[0]","tests.integration","Mon Jun 23 04:06:37 UTC 2025","passed","Mon Jun 23 04:06:38 UTC 2025","","test_charm","",""
"","293689","test_upgrade_from_edge","tests.integration.ha_tests","Mon Jun 23 04:34:25 UTC 2025","passed","Mon Jun 23 04:39:18 UTC 2025","","test_upgrade","",""
"","0","test_scale_up","tests.integration","Mon Jun 23 04:12:56 UTC 2025","skipped","Mon Jun 23 04:12:56 UTC 2025","","test_subordinates","",""
"Test that check relation data.","412753","test_relations","tests.integration.new_relations","Mon Jun 23 04:17:57 UTC 2025","passed","Mon Jun 23 04:24:49 UTC 2025","","test_relations_coherence","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Mon Jun 23 04:19:42 UTC 2025","skipped","Mon Jun 23 04:19:42 UTC 2025","","test_backups_gcp","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","628863","test_deploy","tests.integration","Mon Jun 23 03:56:08 UTC 2025","passed","Mon Jun 23 04:06:37 UTC 2025","","test_charm","",""
"","79243","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Mon Jun 23 03:54:11 UTC 2025","passed","Mon Jun 23 03:55:30 UTC 2025","","test_self_healing","",""
"","1016","test_get_data_integrator_credentials","tests.integration.ha_tests","Mon Jun 23 03:49:17 UTC 2025","passed","Mon Jun 23 03:49:18 UTC 2025","","test_async_replication","",""
"","0","test_scale_down","tests.integration","Mon Jun 23 04:12:56 UTC 2025","skipped","Mon Jun 23 04:12:56 UTC 2025","","test_subordinates","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","458923","test_plugins","tests.integration","Mon Jun 23 03:09:29 UTC 2025","passed","Mon Jun 23 03:17:07 UTC 2025","","test_plugins","",""
"","89007","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Mon Jun 23 03:51:20 UTC 2025","passed","Mon Jun 23 03:52:49 UTC 2025","","test_self_healing","",""
"Test that relation data, like connection data, is updated correctly when scaling.","1004910","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Mon Jun 23 03:40:27 UTC 2025","passed","Mon Jun 23 03:57:12 UTC 2025","","test_new_relations_1","",""
"Test updating from stable channel.","393145","test_upgrade_from_stable","tests.integration.ha_tests","Mon Jun 23 04:35:38 UTC 2025","passed","Mon Jun 23 04:42:11 UTC 2025","","test_upgrade_from_stable","",""
"Test password rotation action.","371723","test_password_rotation","tests.integration","Mon Jun 23 03:14:24 UTC 2025","passed","Mon Jun 23 03:20:36 UTC 2025","","test_password_rotation","",""
"Build the charm and deploy it.","6360","test_deploy_active","tests.integration","Mon Jun 23 04:08:56 UTC 2025","passed","Mon Jun 23 04:09:03 UTC 2025","","test_tls","",""
"","1025","test_settings_are_correct[1]","tests.integration","Mon Jun 23 04:06:38 UTC 2025","passed","Mon Jun 23 04:06:39 UTC 2025","","test_charm","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","1907759","test_landscape_scalable_bundle_db","tests.integration","Mon Jun 23 04:02:54 UTC 2025","passed","Mon Jun 23 04:34:42 UTC 2025","","test_db_admin","",""
"","79253","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Jun 23 03:52:50 UTC 2025","passed","Mon Jun 23 03:54:10 UTC 2025","","test_self_healing","",""
"","62748","test_constant","tests.integration.ha_tests","Mon Jun 23 04:32:21 UTC 2025","passed","Mon Jun 23 04:33:24 UTC 2025","","test_synchronous_policy","",""
"Build the charm and deploy it.","645831","test_deploy_active","tests.integration","Mon Jun 23 03:03:38 UTC 2025","passed","Mon Jun 23 03:14:24 UTC 2025","","test_password_rotation","",""
"","1263542","test_removing_raft_majority","tests.integration.ha_tests","Mon Jun 23 04:39:30 UTC 2025","passed","Mon Jun 23 05:00:34 UTC 2025","","test_scaling","",""
"","0","test_deploy","tests.integration","Mon Jun 23 04:12:56 UTC 2025","skipped","Mon Jun 23 04:12:56 UTC 2025","","test_subordinates","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Mon Jun 23 04:16:20 UTC 2025","skipped","Mon Jun 23 04:16:20 UTC 2025","","test_self_healing","",""
"Test charm deploy in dirty environment with garbage storage.","411793","test_charm_garbage_ignorance","tests.integration.ha_tests","Mon Jun 23 03:34:09 UTC 2025","passed","Mon Jun 23 03:41:01 UTC 2025","","test_smoke","",""
"Deploy Mailman3 Core to test the 'db' relation.","708754","test_mailman3_core_db","tests.integration","Mon Jun 23 03:38:29 UTC 2025","passed","Mon Jun 23 03:50:18 UTC 2025","","test_db","",""
"Build and deploy three unit of PostgreSQL.","666942","test_build_and_deploy","tests.integration.ha_tests","Mon Jun 23 03:33:49 UTC 2025","passed","Mon Jun 23 03:44:56 UTC 2025","","test_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","633990","test_deploy_latest","tests.integration.ha_tests","Mon Jun 23 04:23:47 UTC 2025","passed","Mon Jun 23 04:34:21 UTC 2025","","test_upgrade","",""
"Test basic functionality of database relation interface.","3622","test_database_relation_with_charm_libraries","tests.integration.new_relations","Mon Jun 23 03:30:02 UTC 2025","passed","Mon Jun 23 03:30:05 UTC 2025","","test_new_relations_1","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1260505","test_backup_ceph","tests.integration","Mon Jun 23 02:59:00 UTC 2025","passed","Mon Jun 23 03:20:01 UTC 2025","","test_backups_ceph","",""
"Test that in general, there is no change when password validation fails.","9446","test_no_password_change_on_invalid_password","tests.integration","Mon Jun 23 03:21:14 UTC 2025","passed","Mon Jun 23 03:21:24 UTC 2025","","test_password_rotation","",""
"Test data persists through a primary deletion.","356186","test_persist_data_through_primary_deletion","tests.integration","Mon Jun 23 04:35:37 UTC 2025","passed","Mon Jun 23 04:41:34 UTC 2025","","test_charm","",""
