"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test superuser actions and the request for more permissions.","0","test_user_with_extra_roles","tests.integration.new_relations","Thu Jul 31 05:03:20 UTC 2025","skipped","Thu Jul 31 05:03:20 UTC 2025","","test_new_relations_1","",""
"Test that two different application connect to the database with different credentials.","0","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Thu Jul 31 05:03:20 UTC 2025","skipped","Thu Jul 31 05:03:20 UTC 2025","","test_new_relations_1","",""
"Test charm deploy in dirty environment with garbage storage.","471984","test_charm_garbage_ignorance","tests.integration.ha_tests","Thu Jul 31 03:36:36 UTC 2025","passed","Thu Jul 31 03:44:28 UTC 2025","","test_smoke","",""
"Build and deploy two PostgreSQL clusters.","1507412","test_build_and_deploy","tests.integration.ha_tests","Thu Jul 31 03:50:14 UTC 2025","broken","Thu Jul 31 04:15:21 UTC 2025","","test_scaling_three_units_async","",""
"","0","test_scale_to_five_units","tests.integration.ha_tests","Thu Jul 31 04:08:40 UTC 2025","skipped","Thu Jul 31 04:08:40 UTC 2025","","test_scaling","",""
"Test that async replication fails back correctly.","0","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Thu Jul 31 03:45:26 UTC 2025","skipped","Thu Jul 31 03:45:26 UTC 2025","","test_async_replication","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","Thu Jul 31 03:02:57 UTC 2025","skipped","Thu Jul 31 03:02:57 UTC 2025","","test_new_relations_2","",""
"Test data is replicated to new units after a scale up.","1658100","test_scale_down_and_up","tests.integration","Thu Jul 31 03:16:56 UTC 2025","passed","Thu Jul 31 03:44:34 UTC 2025","","test_charm","",""
"","51","test_exporter_is_up[0]","tests.integration","Thu Jul 31 03:14:02 UTC 2025","passed","Thu Jul 31 03:14:02 UTC 2025","","test_charm","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Thu Jul 31 04:45:51 UTC 2025","skipped","Thu Jul 31 04:45:51 UTC 2025","","test_self_healing","",""
"","0","test_upgrade_from_edge","tests.integration.ha_tests","Thu Jul 31 04:08:09 UTC 2025","skipped","Thu Jul 31 04:08:09 UTC 2025","","test_upgrade","",""
"Test async replication between two PostgreSQL clusters.","0","test_async_replication","tests.integration.ha_tests","Thu Jul 31 03:45:26 UTC 2025","skipped","Thu Jul 31 03:45:26 UTC 2025","","test_async_replication","",""
"Deploy both charms (application and database) to use in the tests.","3007893","test_deploy_charms","tests.integration.relations","Thu Jul 31 04:05:41 UTC 2025","broken","Thu Jul 31 04:55:49 UTC 2025","","test_relations","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Thu Jul 31 03:02:58 UTC 2025","skipped","Thu Jul 31 03:02:58 UTC 2025","","test_backups_pitr_aws","",""
"","0","test_deploy","tests.integration","Thu Jul 31 03:45:10 UTC 2025","skipped","Thu Jul 31 03:45:10 UTC 2025","","test_subordinates","",""
"","0","test_removing_unit[roles4]","tests.integration.ha_tests","Thu Jul 31 04:15:21 UTC 2025","skipped","Thu Jul 31 04:15:21 UTC 2025","","test_scaling_three_units_async","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Thu Jul 31 04:45:51 UTC 2025","skipped","Thu Jul 31 04:45:51 UTC 2025","","test_self_healing","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1505836","test_deploy_latest","tests.integration.ha_tests","Thu Jul 31 03:43:03 UTC 2025","broken","Thu Jul 31 04:08:09 UTC 2025","","test_upgrade","",""
