"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that passwords don't get exposed on postgresql logs.","5750","test_no_password_exposed_on_logs","tests.integration","Fri Aug 08 03:34:20 UTC 2025","passed","Fri Aug 08 03:34:25 UTC 2025","","test_password_rotation","",""
"Test superuser actions and the request for more permissions.","0","test_user_with_extra_roles","tests.integration.new_relations","Fri Aug 08 05:07:00 UTC 2025","skipped","Fri Aug 08 05:07:00 UTC 2025","","test_new_relations_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1206744","test_deploy_stable","tests.integration.ha_tests","Fri Aug 08 04:29:50 UTC 2025","broken","Fri Aug 08 04:49:57 UTC 2025","","test_upgrade_from_stable","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1506939","test_deploy_latest","tests.integration.ha_tests","Fri Aug 08 03:38:03 UTC 2025","broken","Fri Aug 08 04:03:10 UTC 2025","","test_upgrade","",""
"","0","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Fri Aug 08 04:35:11 UTC 2025","skipped","Fri Aug 08 04:35:11 UTC 2025","","test_self_healing","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration.ha_tests","Fri Aug 08 04:49:57 UTC 2025","skipped","Fri Aug 08 04:49:57 UTC 2025","","test_upgrade_from_stable","",""
"Test that check relation data.","194870","test_relations","tests.integration.new_relations","Fri Aug 08 03:27:57 UTC 2025","broken","Fri Aug 08 03:31:12 UTC 2025","","test_relations_coherence","",""
"Test async replication between two PostgreSQL clusters.","0","test_async_replication","tests.integration.ha_tests","Fri Aug 08 04:49:54 UTC 2025","skipped","Fri Aug 08 04:49:54 UTC 2025","","test_async_replication","",""
"","0","test_removing_unit[roles3]","tests.integration.ha_tests","Fri Aug 08 04:31:20 UTC 2025","skipped","Fri Aug 08 04:31:20 UTC 2025","","test_scaling_three_units","",""
"Test that there is read-only endpoint in a scaled up cluster.","0","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Fri Aug 08 05:07:00 UTC 2025","skipped","Fri Aug 08 05:07:00 UTC 2025","","test_new_relations_1","",""
"Build the charm and deploy it.","678700","test_deploy_active","tests.integration","Fri Aug 08 03:16:45 UTC 2025","passed","Fri Aug 08 03:28:03 UTC 2025","","test_password_rotation","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Fri Aug 08 04:06:21 UTC 2025","skipped","Fri Aug 08 04:06:21 UTC 2025","","test_backups_pitr_aws","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_gcp","tests.integration","Fri Aug 08 03:46:17 UTC 2025","skipped","Fri Aug 08 03:46:17 UTC 2025","","test_backups_pitr_gcp","",""
"","0","test_removing_unit[roles3]","tests.integration.ha_tests","Fri Aug 08 04:45:42 UTC 2025","skipped","Fri Aug 08 04:45:42 UTC 2025","","test_scaling_three_units_async","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    ","0","test_storage_re_use","tests.integration.ha_tests","Fri Aug 08 04:35:11 UTC 2025","skipped","Fri Aug 08 04:35:11 UTC 2025","","test_self_healing","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","651713","test_deploy","tests.integration","Fri Aug 08 03:38:28 UTC 2025","passed","Fri Aug 08 03:49:20 UTC 2025","","test_charm","",""
"","0","test_removing_stereo_primary","tests.integration.ha_tests","Fri Aug 08 04:50:45 UTC 2025","skipped","Fri Aug 08 04:50:45 UTC 2025","","test_scaling","",""
"Deploy both charms (application and database) to use in the tests.","3006643","test_deploy_charms","tests.integration.relations","Fri Aug 08 03:15:45 UTC 2025","broken","Fri Aug 08 04:05:52 UTC 2025","","test_relations","",""
"Build and deploy two PostgreSQL clusters.","1508419","test_build_and_deploy","tests.integration.ha_tests","Fri Aug 08 04:20:33 UTC 2025","broken","Fri Aug 08 04:45:42 UTC 2025","","test_scaling_three_units_async","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Aug 08 04:35:15 UTC 2025","skipped","Fri Aug 08 04:35:15 UTC 2025","","test_self_healing","",""
"Kill primary unit, check reelection.","0","test_reelection","tests.integration.ha_tests","Fri Aug 08 03:41:08 UTC 2025","skipped","Fri Aug 08 03:41:08 UTC 2025","","test_replication","",""
"Test that relation data, like connection data, is updated correctly when scaling.","0","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Fri Aug 08 05:07:00 UTC 2025","skipped","Fri Aug 08 05:07:00 UTC 2025","","test_new_relations_1","",""
"","0","test_scale_up","tests.integration","Fri Aug 08 04:06:26 UTC 2025","skipped","Fri Aug 08 04:06:26 UTC 2025","","test_subordinates","",""
"Test updating from stable channel.","0","test_upgrade_from_stable","tests.integration.ha_tests","Fri Aug 08 04:49:57 UTC 2025","skipped","Fri Aug 08 04:49:57 UTC 2025","","test_upgrade_from_stable","",""
"","1004918","test_roles_blocking","tests.integration","Fri Aug 08 04:31:18 UTC 2025","broken","Fri Aug 08 04:48:03 UTC 2025","","test_db","",""
"Build and deploy three unit of PostgreSQL.","1509362","test_build_and_deploy","tests.integration.ha_tests","Fri Aug 08 04:10:01 UTC 2025","broken","Fri Aug 08 04:35:10 UTC 2025","","test_self_healing","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Fri Aug 08 03:12:00 UTC 2025","skipped","Fri Aug 08 03:12:00 UTC 2025","","test_backups_gcp","",""
"Test that the password can't be set to an empty string.","35416","test_empty_password","tests.integration","Fri Aug 08 03:33:32 UTC 2025","passed","Fri Aug 08 03:34:07 UTC 2025","","test_password_rotation","",""
"Test charm deploy in dirty environment with garbage storage.","538547","test_charm_garbage_ignorance","tests.integration.ha_tests","Fri Aug 08 03:40:20 UTC 2025","passed","Fri Aug 08 03:49:18 UTC 2025","","test_smoke","",""
"Test that async replication works when scaling the clusters.","0","test_scaling","tests.integration.ha_tests","Fri Aug 08 04:49:54 UTC 2025","skipped","Fri Aug 08 04:49:54 UTC 2025","","test_async_replication","",""
"","0","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Fri Aug 08 04:05:52 UTC 2025","skipped","Fri Aug 08 04:05:52 UTC 2025","","test_relations","",""
"","0","test_removing_unit[roles2]","tests.integration.ha_tests","Fri Aug 08 04:45:42 UTC 2025","skipped","Fri Aug 08 04:45:42 UTC 2025","","test_scaling_three_units_async","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration.ha_tests","Fri Aug 08 04:03:10 UTC 2025","skipped","Fri Aug 08 04:03:10 UTC 2025","","test_upgrade","",""
"","38457","test_constant","tests.integration.ha_tests","Fri Aug 08 03:50:13 UTC 2025","passed","Fri Aug 08 03:50:52 UTC 2025","","test_synchronous_policy","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","2029347","test_deploy_async_replication_setup","tests.integration.ha_tests","Fri Aug 08 04:16:05 UTC 2025","broken","Fri Aug 08 04:49:54 UTC 2025","","test_async_replication","",""
"","1031","test_settings_are_correct[2]","tests.integration","Fri Aug 08 03:49:23 UTC 2025","passed","Fri Aug 08 03:49:24 UTC 2025","","test_charm","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Fri Aug 08 05:04:43 UTC 2025","skipped","Fri Aug 08 05:04:43 UTC 2025","","test_db","",""
"Build and deploy two PostgreSQL clusters.","1506960","test_build_and_deploy","tests.integration.ha_tests","Fri Aug 08 04:25:38 UTC 2025","broken","Fri Aug 08 04:50:45 UTC 2025","","test_scaling","",""
"","0","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Aug 08 04:35:15 UTC 2025","skipped","Fri Aug 08 04:35:15 UTC 2025","","test_self_healing","",""
"","0","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Aug 08 04:35:15 UTC 2025","skipped","Fri Aug 08 04:35:15 UTC 2025","","test_self_healing","",""
