"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","182806","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Sun Jun 29 03:54:06 UTC 2025","passed","Sun Jun 29 03:57:09 UTC 2025","","test_relations","",""
"","2","test_database_is_up[2]","tests.integration","Sun Jun 29 03:42:02 UTC 2025","passed","Sun Jun 29 03:42:02 UTC 2025","","test_charm","",""
"","868904","test_removing_unit[roles4]","tests.integration.ha_tests","Sun Jun 29 04:41:28 UTC 2025","passed","Sun Jun 29 04:55:57 UTC 2025","","test_scaling_three_units_async","",""
"Test promoting the standby cluster.","302016","test_promote_standby","tests.integration.ha_tests","Sun Jun 29 03:42:04 UTC 2025","passed","Sun Jun 29 03:47:06 UTC 2025","","test_async_replication","",""
"Test that async replication fails back correctly.","119045","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Sun Jun 29 03:58:26 UTC 2025","passed","Sun Jun 29 04:00:25 UTC 2025","","test_async_replication","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Sun Jun 29 03:00:59 UTC 2025","skipped","Sun Jun 29 03:00:59 UTC 2025","","test_backups_gcp","",""
"Build and deploy three unit of PostgreSQL.","665702","test_build_and_deploy","tests.integration.ha_tests","Sun Jun 29 03:40:38 UTC 2025","passed","Sun Jun 29 03:51:43 UTC 2025","","test_replication","",""
"Test that a relation with no database name doesn't block the charm.","55577","test_relation_with_no_database_name","tests.integration.new_relations","Sun Jun 29 04:27:02 UTC 2025","passed","Sun Jun 29 04:27:58 UTC 2025","","test_new_relations_1","",""
"","144221","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Sun Jun 29 03:57:09 UTC 2025","passed","Sun Jun 29 03:59:33 UTC 2025","","test_relations","",""
"","2","test_database_is_up[1]","tests.integration","Sun Jun 29 03:42:02 UTC 2025","passed","Sun Jun 29 03:42:02 UTC 2025","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","3209","test_pre_upgrade_check","tests.integration.ha_tests","Sun Jun 29 04:34:31 UTC 2025","passed","Sun Jun 29 04:34:34 UTC 2025","","test_upgrade","",""
"Test that two different application connect to the database with different credentials.","145299","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Sun Jun 29 04:02:52 UTC 2025","passed","Sun Jun 29 04:05:18 UTC 2025","","test_new_relations_1","",""
"Build and deploy two PostgreSQL clusters.","681719","test_build_and_deploy","tests.integration.ha_tests","Sun Jun 29 03:41:24 UTC 2025","passed","Sun Jun 29 03:52:46 UTC 2025","","test_scaling_three_units","",""
"","195928","test_filter_out_degraded_replicas","tests.integration.new_relations","Sun Jun 29 03:59:36 UTC 2025","passed","Sun Jun 29 04:02:52 UTC 2025","","test_new_relations_1","",""
"","2031","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Sun Jun 29 03:42:02 UTC 2025","passed","Sun Jun 29 03:42:04 UTC 2025","","test_async_replication","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Sun Jun 29 03:00:59 UTC 2025","skipped","Sun Jun 29 03:00:59 UTC 2025","","test_backups_gcp","",""
"","3","test_database_is_up[0]","tests.integration","Sun Jun 29 03:42:02 UTC 2025","passed","Sun Jun 29 03:42:02 UTC 2025","","test_charm","",""
"Test application deploy in dirty environment with garbage storage from another application.","1011404","test_app_resources_conflicts_v3","tests.integration.ha_tests","Sun Jun 29 04:05:47 UTC 2025","passed","Sun Jun 29 04:22:39 UTC 2025","","test_smoke","",""
"Build and deploy two PostgreSQL clusters.","649830","test_build_and_deploy","tests.integration.ha_tests","Sun Jun 29 04:07:03 UTC 2025","passed","Sun Jun 29 04:17:53 UTC 2025","","test_synchronous_policy","",""
"","780483","test_scale_to_five_units","tests.integration.ha_tests","Sun Jun 29 04:18:42 UTC 2025","passed","Sun Jun 29 04:31:43 UTC 2025","","test_scaling","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Sun Jun 29 04:35:21 UTC 2025","skipped","Sun Jun 29 04:35:21 UTC 2025","","test_self_healing","",""
"","705151","test_removing_unit[roles3]","tests.integration.ha_tests","Sun Jun 29 04:29:42 UTC 2025","passed","Sun Jun 29 04:41:27 UTC 2025","","test_scaling_three_units_async","",""
