"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","654263","test_removing_stereo_primary","tests.integration.ha_tests","Sun Jul 13 04:05:26 UTC 2025","passed","Sun Jul 13 04:16:20 UTC 2025","","test_scaling","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    ","790262","test_storage_re_use","tests.integration.ha_tests","Sun Jul 13 04:43:07 UTC 2025","passed","Sun Jul 13 04:56:18 UTC 2025","","test_self_healing","",""
"Kill primary unit, check reelection.","202315","test_reelection","tests.integration.ha_tests","Sun Jul 13 04:03:55 UTC 2025","passed","Sun Jul 13 04:07:17 UTC 2025","","test_replication","",""
"Test the audit plugin.","329050","test_audit_plugin","tests.integration","Sun Jul 13 03:36:06 UTC 2025","passed","Sun Jul 13 03:41:35 UTC 2025","","test_audit","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Sun Jul 13 05:18:55 UTC 2025","skipped","Sun Jul 13 05:18:55 UTC 2025","","test_self_healing","",""
"Write to primary, read data from secondaries (check consistency).","12941","test_consistency","tests.integration.ha_tests","Sun Jul 13 04:07:18 UTC 2025","passed","Sun Jul 13 04:07:31 UTC 2025","","test_replication","",""
"Test that a relation with no database name doesn't block the charm.","53849","test_relation_with_no_database_name","tests.integration.new_relations","Sun Jul 13 04:10:47 UTC 2025","passed","Sun Jul 13 04:11:41 UTC 2025","","test_new_relations_1","",""
"Test that the relation can be broken and re-established.","","test_reestablish_relation","tests.integration.ha_tests","","unknown","","","test_async_replication","",""
"","141401","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Sun Jul 13 03:58:30 UTC 2025","passed","Sun Jul 13 04:00:51 UTC 2025","","test_relations","",""
"Test that the pre-upgrade-check action runs successfully.","3452","test_pre_upgrade_check","tests.integration.ha_tests","Sun Jul 13 04:26:52 UTC 2025","passed","Sun Jul 13 04:26:55 UTC 2025","","test_upgrade","",""
"Build and deploy three unit of PostgreSQL.","727185","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 13 03:51:43 UTC 2025","passed","Sun Jul 13 04:03:50 UTC 2025","","test_replication","",""
"","","test_get_data_integrator_credentials","tests.integration.ha_tests","","unknown","","","test_async_replication","",""
"","975344","test_removing_unit[roles3]","tests.integration.ha_tests","Sun Jul 13 05:04:51 UTC 2025","passed","Sun Jul 13 05:21:07 UTC 2025","","test_scaling_three_units","",""
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","0","test_backup_gcp","tests.integration","Sun Jul 13 03:24:09 UTC 2025","skipped","Sun Jul 13 03:24:09 UTC 2025","","test_backups_gcp","",""
"Test application deploy in dirty environment with garbage storage from another application.","1010144","test_app_resources_conflicts_v3","tests.integration.ha_tests","Sun Jul 13 04:13:03 UTC 2025","passed","Sun Jul 13 04:29:53 UTC 2025","","test_smoke","",""
"","521507","test_removing_unit[roles1]","tests.integration.ha_tests","Sun Jul 13 04:34:50 UTC 2025","passed","Sun Jul 13 04:43:32 UTC 2025","","test_scaling_three_units_async","",""
"","586058","test_removing_unit[roles0]","tests.integration.ha_tests","Sun Jul 13 04:34:26 UTC 2025","passed","Sun Jul 13 04:44:12 UTC 2025","","test_scaling_three_units","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","490905","test_plugins","tests.integration","Sun Jul 13 03:57:26 UTC 2025","passed","Sun Jul 13 04:05:37 UTC 2025","","test_plugins","",""
"Test that two different application connect to the database with different credentials.","166406","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Sun Jul 13 03:48:54 UTC 2025","passed","Sun Jul 13 03:51:41 UTC 2025","","test_new_relations_1","",""
"Test switching over to the second cluster.","","test_switchover","tests.integration.ha_tests","","unknown","","","test_async_replication","",""
"","615341","test_removing_unit[roles0]","tests.integration.ha_tests","Sun Jul 13 04:24:34 UTC 2025","passed","Sun Jul 13 04:34:49 UTC 2025","","test_scaling_three_units_async","",""
"","164022","test_freeze_db_process[postgres]","tests.integration.ha_tests","Sun Jul 13 05:01:42 UTC 2025","passed","Sun Jul 13 05:04:26 UTC 2025","","test_self_healing","",""
"","464983","test_removing_stereo_sync_standby","tests.integration.ha_tests","Sun Jul 13 04:16:21 UTC 2025","passed","Sun Jul 13 04:24:06 UTC 2025","","test_scaling","",""
"","0","test_scale_down","tests.integration","Sun Jul 13 04:26:47 UTC 2025","skipped","Sun Jul 13 04:26:47 UTC 2025","","test_subordinates","",""
"","79892","test_constant","tests.integration.ha_tests","Sun Jul 13 04:08:31 UTC 2025","passed","Sun Jul 13 04:09:51 UTC 2025","","test_synchronous_policy","",""
"Build and deploy two PostgreSQL clusters.","664144","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 13 03:54:21 UTC 2025","passed","Sun Jul 13 04:05:26 UTC 2025","","test_scaling","",""
"","2069","test_settings_are_correct[0]","tests.integration","Sun Jul 13 03:34:53 UTC 2025","passed","Sun Jul 13 03:34:55 UTC 2025","","test_charm","",""
"","192328","test_fail_and_rollback","tests.integration.ha_tests","Sun Jul 13 04:31:30 UTC 2025","passed","Sun Jul 13 04:34:42 UTC 2025","","test_upgrade","",""
"Build and deploy two PostgreSQL clusters.","703155","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 13 04:12:51 UTC 2025","passed","Sun Jul 13 04:24:34 UTC 2025","","test_scaling_three_units_async","",""
"Test updating from stable channel.","411797","test_upgrade_from_stable","tests.integration.ha_tests","Sun Jul 13 04:05:32 UTC 2025","passed","Sun Jul 13 04:12:24 UTC 2025","","test_upgrade_from_stable","",""
"","1028","test_settings_are_correct[2]","tests.integration","Sun Jul 13 03:34:57 UTC 2025","passed","Sun Jul 13 03:34:58 UTC 2025","","test_charm","",""
"","79724","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Sun Jul 13 04:56:23 UTC 2025","passed","Sun Jul 13 04:57:42 UTC 2025","","test_self_healing","",""
"","273132","test_upgrade_from_edge","tests.integration.ha_tests","Sun Jul 13 04:26:55 UTC 2025","passed","Sun Jul 13 04:31:29 UTC 2025","","test_upgrade","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","17654","test_password_from_secret_same_as_cli","tests.integration","Sun Jul 13 04:25:52 UTC 2025","passed","Sun Jul 13 04:26:09 UTC 2025","","test_password_rotation","",""
"Build the charm and deploy it.","6951","test_deploy_active","tests.integration","Sun Jul 13 03:55:48 UTC 2025","passed","Sun Jul 13 03:55:55 UTC 2025","","test_tls","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Sun Jul 13 03:29:29 UTC 2025","skipped","Sun Jul 13 03:29:29 UTC 2025","","test_backups_aws","",""
"","20915","test_extensions_blocking","tests.integration","Sun Jul 13 04:14:40 UTC 2025","passed","Sun Jul 13 04:15:01 UTC 2025","","test_db","",""
"","144218","test_roles_blocking","tests.integration","Sun Jul 13 04:12:16 UTC 2025","passed","Sun Jul 13 04:14:40 UTC 2025","","test_db","",""
"Test that relation data, like connection data, is updated correctly when scaling.","901108","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Sun Jul 13 03:55:46 UTC 2025","passed","Sun Jul 13 04:10:47 UTC 2025","","test_new_relations_1","",""
"","740160","test_removing_unit[roles2]","tests.integration.ha_tests","Sun Jul 13 04:52:30 UTC 2025","passed","Sun Jul 13 05:04:50 UTC 2025","","test_scaling_three_units","",""
"","7","test_database_is_up[2]","tests.integration","Sun Jul 13 03:34:53 UTC 2025","passed","Sun Jul 13 03:34:53 UTC 2025","","test_charm","",""
"","496590","test_removing_unit[roles1]","tests.integration.ha_tests","Sun Jul 13 04:44:13 UTC 2025","passed","Sun Jul 13 04:52:29 UTC 2025","","test_scaling_three_units","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","","test_deploy_async_replication_setup","tests.integration.ha_tests","","unknown","","","test_async_replication","",""
"Build and deploy two PostgreSQL clusters.","827148","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 13 04:12:43 UTC 2025","passed","Sun Jul 13 04:26:30 UTC 2025","","test_restore_cluster","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","2173888","test_landscape_scalable_bundle_db","tests.integration","Sun Jul 13 03:10:38 UTC 2025","passed","Sun Jul 13 03:46:52 UTC 2025","","test_db_admin","",""
"Test async replication between two PostgreSQL clusters.","","test_async_replication","tests.integration.ha_tests","","unknown","","","test_async_replication","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Sun Jul 13 05:18:55 UTC 2025","skipped","Sun Jul 13 05:18:55 UTC 2025","","test_self_healing","",""
"","504523","test_removing_unit[roles2]","tests.integration.ha_tests","Sun Jul 13 04:43:33 UTC 2025","passed","Sun Jul 13 04:51:57 UTC 2025","","test_scaling_three_units_async","",""
"","2039","test_settings_are_correct[1]","tests.integration","Sun Jul 13 03:34:55 UTC 2025","passed","Sun Jul 13 03:34:57 UTC 2025","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","719274","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 13 04:31:08 UTC 2025","passed","Sun Jul 13 04:43:07 UTC 2025","","test_self_healing","",""
"Test that there is no read-only endpoint in a standalone cluster.","39702","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sun Jul 13 03:38:46 UTC 2025","passed","Sun Jul 13 03:39:25 UTC 2025","","test_new_relations_1","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","133995","test_plugin_objects","tests.integration","Sun Jul 13 04:05:37 UTC 2025","passed","Sun Jul 13 04:07:51 UTC 2025","","test_plugins","",""
"","","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","","unknown","","","test_async_replication","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Sun Jul 13 03:09:55 UTC 2025","skipped","Sun Jul 13 03:09:55 UTC 2025","","test_backups_pitr_aws","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","207220","test_config_parameters","tests.integration","Sun Jul 13 03:21:48 UTC 2025","passed","Sun Jul 13 03:25:15 UTC 2025","","test_config","",""
