"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test data persists through a primary deletion.","440137","test_persist_data_through_primary_deletion","tests.integration","Wed Jul 02 03:38:21 UTC 2025","passed","Wed Jul 02 03:45:41 UTC 2025","","test_charm","",""
"Test that a relation with no database name doesn't block the charm.","54429","test_relation_with_no_database_name","tests.integration.new_relations","Wed Jul 02 04:16:48 UTC 2025","passed","Wed Jul 02 04:17:43 UTC 2025","","test_new_relations_1","",""
"Test that the pre-upgrade-check action runs successfully.","3229","test_pre_upgrade_check","tests.integration.ha_tests","Wed Jul 02 04:17:20 UTC 2025","passed","Wed Jul 02 04:17:23 UTC 2025","","test_upgrade","",""
"Build the charm and deploy it.","7087","test_deploy_active","tests.integration","Wed Jul 02 03:51:50 UTC 2025","passed","Wed Jul 02 03:51:57 UTC 2025","","test_tls","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Wed Jul 02 04:11:16 UTC 2025","skipped","Wed Jul 02 04:11:16 UTC 2025","","test_db","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Wed Jul 02 03:23:10 UTC 2025","skipped","Wed Jul 02 03:23:10 UTC 2025","","test_backups_aws","",""
"Build and deploy two PostgreSQL clusters.","458490","test_build_and_deploy","tests.integration.ha_tests","Wed Jul 02 04:05:08 UTC 2025","passed","Wed Jul 02 04:12:46 UTC 2025","","test_scaling","",""
"","1026","test_settings_are_correct[1]","tests.integration","Wed Jul 02 03:10:46 UTC 2025","passed","Wed Jul 02 03:10:47 UTC 2025","","test_charm","",""
"Test data is replicated to new units after a scale up.","1445908","test_scale_down_and_up","tests.integration","Wed Jul 02 03:13:51 UTC 2025","passed","Wed Jul 02 03:37:57 UTC 2025","","test_charm","",""
"","171224","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Wed Jul 02 04:39:11 UTC 2025","passed","Wed Jul 02 04:42:02 UTC 2025","","test_self_healing","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Wed Jul 02 03:09:11 UTC 2025","skipped","Wed Jul 02 03:09:11 UTC 2025","","test_backups_gcp","",""
"Test that passwords don't get exposed on postgresql logs.","5652","test_no_password_exposed_on_logs","tests.integration","Wed Jul 02 04:20:57 UTC 2025","passed","Wed Jul 02 04:21:02 UTC 2025","","test_password_rotation","",""
"Test basic functionality of database relation interface.","3930","test_database_relation_with_charm_libraries","tests.integration.new_relations","Wed Jul 02 03:49:11 UTC 2025","passed","Wed Jul 02 03:49:15 UTC 2025","","test_new_relations_1","",""
"Check that writes in one cluster are not replicated to another cluster.","564409","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Wed Jul 02 04:12:24 UTC 2025","passed","Wed Jul 02 04:21:49 UTC 2025","","test_replication","",""
"Deploy Mailman3 Core to test the 'db' relation.","697755","test_mailman3_core_db","tests.integration","Wed Jul 02 03:34:47 UTC 2025","passed","Wed Jul 02 03:46:24 UTC 2025","","test_db","",""
"","404767","test_freeze_db_process[postgres]","tests.integration.ha_tests","Wed Jul 02 04:32:25 UTC 2025","passed","Wed Jul 02 04:39:10 UTC 2025","","test_self_healing","",""
"Test that an application can connect to different clusters of the same database.","85393","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Wed Jul 02 03:57:02 UTC 2025","passed","Wed Jul 02 03:58:27 UTC 2025","","test_new_relations_1","",""
"Build and deploy three unit of PostgreSQL.","726084","test_build_and_deploy","tests.integration.ha_tests","Wed Jul 02 04:05:46 UTC 2025","passed","Wed Jul 02 04:17:52 UTC 2025","","test_self_healing","",""
"","78247","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Wed Jul 02 04:31:06 UTC 2025","passed","Wed Jul 02 04:32:24 UTC 2025","","test_self_healing","",""
