"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_removing_unit[roles1]","tests.integration.ha_tests","Sun Aug 17 04:11:59 UTC 2025","skipped","Sun Aug 17 04:11:59 UTC 2025","","test_scaling_three_units","",""
"Test that an application can request additional databases using the same interface.","0","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Sun Aug 17 04:57:53 UTC 2025","skipped","Sun Aug 17 04:57:53 UTC 2025","","test_new_relations_1","",""
"Deploy both charms (application and database) to use in the tests.","2158873","test_deploy_charms","tests.integration.relations","Sun Aug 17 04:14:36 UTC 2025","broken","Sun Aug 17 04:50:35 UTC 2025","","test_relations","",""
"","0","test_default_all","tests.integration.ha_tests","Sun Aug 17 04:24:58 UTC 2025","skipped","Sun Aug 17 04:24:58 UTC 2025","","test_synchronous_policy","",""
"","0","test_roles_blocking","tests.integration","Sun Aug 17 03:41:34 UTC 2025","skipped","Sun Aug 17 03:41:34 UTC 2025","","test_db","",""
"","0","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Aug 17 04:20:02 UTC 2025","skipped","Sun Aug 17 04:20:02 UTC 2025","","test_self_healing","",""
"","0","test_filter_out_degraded_replicas","tests.integration.new_relations","Sun Aug 17 04:57:53 UTC 2025","skipped","Sun Aug 17 04:57:53 UTC 2025","","test_new_relations_1","",""
"","1","test_deploy","tests.integration","Sun Aug 17 03:28:10 UTC 2025","skipped","Sun Aug 17 03:28:10 UTC 2025","","test_subordinates","",""
"Build and deploy two PostgreSQL clusters.","1140630","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 17 04:05:58 UTC 2025","broken","Sun Aug 17 04:24:58 UTC 2025","","test_synchronous_policy","",""
"","0","test_removing_unit[roles2]","tests.integration.ha_tests","Sun Aug 17 04:11:59 UTC 2025","skipped","Sun Aug 17 04:11:59 UTC 2025","","test_scaling_three_units","",""
"Test that check relation data.","183905","test_relations","tests.integration.new_relations","Sun Aug 17 04:11:56 UTC 2025","broken","Sun Aug 17 04:15:00 UTC 2025","","test_relations_coherence","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Sun Aug 17 04:20:02 UTC 2025","skipped","Sun Aug 17 04:20:02 UTC 2025","","test_self_healing","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","0","test_plugin_objects","tests.integration","Sun Aug 17 04:02:49 UTC 2025","skipped","Sun Aug 17 04:02:49 UTC 2025","","test_plugins","",""
"Test superuser actions and the request for more permissions.","0","test_user_with_extra_roles","tests.integration.new_relations","Sun Aug 17 04:57:53 UTC 2025","skipped","Sun Aug 17 04:57:53 UTC 2025","","test_new_relations_1","",""
"Test that the password can't be set to an empty string.","0","test_empty_password","tests.integration","Sun Aug 17 04:40:33 UTC 2025","skipped","Sun Aug 17 04:40:33 UTC 2025","","test_password_rotation","",""
"","0","test_removing_stereo_primary","tests.integration.ha_tests","Sun Aug 17 04:41:57 UTC 2025","skipped","Sun Aug 17 04:41:57 UTC 2025","","test_scaling","",""
"Check that writes in one cluster are not replicated to another cluster.","0","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Sun Aug 17 04:03:32 UTC 2025","skipped","Sun Aug 17 04:03:32 UTC 2025","","test_replication","",""
"Test the audit plugin.","306416","test_audit_plugin","tests.integration","Sun Aug 17 02:59:25 UTC 2025","passed","Sun Aug 17 03:04:32 UTC 2025","","test_audit","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Sun Aug 17 04:20:02 UTC 2025","skipped","Sun Aug 17 04:20:02 UTC 2025","","test_self_healing","",""
"","0","test_removing_unit[roles1]","tests.integration.ha_tests","Sun Aug 17 03:33:27 UTC 2025","skipped","Sun Aug 17 03:33:27 UTC 2025","","test_scaling_three_units_async","",""
"Test that there is no read-only endpoint in a standalone cluster.","0","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sun Aug 17 04:57:53 UTC 2025","skipped","Sun Aug 17 04:57:53 UTC 2025","","test_new_relations_1","",""
"","0","test_exporter_is_up[0]","tests.integration","Sun Aug 17 04:24:36 UTC 2025","skipped","Sun Aug 17 04:24:36 UTC 2025","","test_charm","",""
"Test that passwords don't get exposed on postgresql logs.","0","test_no_password_exposed_on_logs","tests.integration","Sun Aug 17 04:40:33 UTC 2025","skipped","Sun Aug 17 04:40:33 UTC 2025","","test_password_rotation","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Sun Aug 17 04:20:02 UTC 2025","skipped","Sun Aug 17 04:20:02 UTC 2025","","test_self_healing","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration.ha_tests","Sun Aug 17 04:23:58 UTC 2025","skipped","Sun Aug 17 04:23:58 UTC 2025","","test_upgrade_from_stable","",""
"Test that async replication fails over correctly.","0","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","Sun Aug 17 03:33:26 UTC 2025","skipped","Sun Aug 17 03:33:26 UTC 2025","","test_async_replication","",""
"Build and deploy two PostgreSQL clusters.","1507247","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 17 03:08:19 UTC 2025","broken","Sun Aug 17 03:33:27 UTC 2025","","test_scaling_three_units_async","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_gcp","tests.integration","Sun Aug 17 03:59:02 UTC 2025","skipped","Sun Aug 17 03:59:02 UTC 2025","","test_backups_pitr_gcp","",""
"Test application deploy in dirty environment with garbage storage from another application.","1011105","test_app_resources_conflicts_v3","tests.integration.ha_tests","Sun Aug 17 04:37:45 UTC 2025","passed","Sun Aug 17 04:54:36 UTC 2025","","test_smoke","",""
"","0","test_scale_up","tests.integration","Sun Aug 17 03:28:10 UTC 2025","skipped","Sun Aug 17 03:28:10 UTC 2025","","test_subordinates","",""
"Build the charm and deploy it.","6937","test_deploy_active","tests.integration","Sun Aug 17 03:46:59 UTC 2025","passed","Sun Aug 17 03:47:06 UTC 2025","","test_tls","",""
"Build and deploy three unit of PostgreSQL.","1510695","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 17 03:38:17 UTC 2025","broken","Sun Aug 17 04:03:28 UTC 2025","","test_replication","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","1507584","test_deploy","tests.integration","Sun Aug 17 03:59:28 UTC 2025","broken","Sun Aug 17 04:24:36 UTC 2025","","test_charm","",""
"Test that the admin role gives access to all the databases.","0","test_admin_role","tests.integration.new_relations","Sun Aug 17 04:57:53 UTC 2025","skipped","Sun Aug 17 04:57:53 UTC 2025","","test_new_relations_1","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","Sun Aug 17 04:07:17 UTC 2025","skipped","Sun Aug 17 04:07:17 UTC 2025","","test_upgrade","",""
"","0","test_settings_are_correct[0]","tests.integration","Sun Aug 17 04:24:36 UTC 2025","skipped","Sun Aug 17 04:24:36 UTC 2025","","test_charm","",""
"","0","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Sun Aug 17 04:20:02 UTC 2025","skipped","Sun Aug 17 04:20:02 UTC 2025","","test_self_healing","",""
"Deploy Mailman3 Core to test the 'db' relation.","1004408","test_mailman3_core_db","tests.integration","Sun Aug 17 02:59:48 UTC 2025","passed","Sun Aug 17 03:16:33 UTC 2025","","test_db","",""
