"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_deploy","tests.integration","Mon Aug 11 04:14:21 UTC 2025","skipped","Mon Aug 11 04:14:21 UTC 2025","","test_subordinates","",""
"","0","test_scale_down","tests.integration","Mon Aug 11 04:14:21 UTC 2025","skipped","Mon Aug 11 04:14:21 UTC 2025","","test_subordinates","",""
"Build the charm and deploy it.","619273","test_deploy_active","tests.integration","Mon Aug 11 04:19:52 UTC 2025","passed","Mon Aug 11 04:30:11 UTC 2025","","test_password_rotation","",""
"Build and deploy three unit of PostgreSQL.","1508088","test_build_and_deploy","tests.integration.ha_tests","Mon Aug 11 04:08:29 UTC 2025","broken","Mon Aug 11 04:33:37 UTC 2025","","test_self_healing","",""
"","0","test_removing_stereo_sync_standby","tests.integration.ha_tests","Mon Aug 11 04:49:46 UTC 2025","skipped","Mon Aug 11 04:49:46 UTC 2025","","test_scaling","",""
"","1004484","test_roles_blocking","tests.integration","Mon Aug 11 04:40:49 UTC 2025","broken","Mon Aug 11 04:57:34 UTC 2025","","test_db","",""
"","0","test_scale_to_five_units","tests.integration.ha_tests","Mon Aug 11 04:49:46 UTC 2025","skipped","Mon Aug 11 04:49:46 UTC 2025","","test_scaling","",""
"","42530","test_switchover_sync_standby","tests.integration","Mon Aug 11 04:59:37 UTC 2025","passed","Mon Aug 11 05:00:20 UTC 2025","","test_charm","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Mon Aug 11 04:33:45 UTC 2025","skipped","Mon Aug 11 04:33:45 UTC 2025","","test_self_healing","",""
"Test that's possible to change PostgreSQL parameters.","162799","test_postgresql_parameters_change","tests.integration","Mon Aug 11 04:31:22 UTC 2025","passed","Mon Aug 11 04:34:05 UTC 2025","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1207234","test_deploy_stable","tests.integration.ha_tests","Mon Aug 11 03:59:53 UTC 2025","broken","Mon Aug 11 04:20:01 UTC 2025","","test_upgrade_from_stable","",""
"","67616","test_constant","tests.integration.ha_tests","Mon Aug 11 04:31:47 UTC 2025","passed","Mon Aug 11 04:32:54 UTC 2025","","test_synchronous_policy","",""
"","1033","test_settings_are_correct[0]","tests.integration","Mon Aug 11 04:31:19 UTC 2025","passed","Mon Aug 11 04:31:20 UTC 2025","","test_charm","",""
"","0","test_freeze_db_process[postgres]","tests.integration.ha_tests","Mon Aug 11 04:33:45 UTC 2025","skipped","Mon Aug 11 04:33:45 UTC 2025","","test_self_healing","",""
"Test application deploy in dirty environment with garbage storage from another application.","0","test_app_resources_conflicts_v2","tests.integration.ha_tests","Mon Aug 11 04:20:39 UTC 2025","skipped","Mon Aug 11 04:20:39 UTC 2025","","test_smoke","",""
"","3","test_database_is_up[1]","tests.integration","Mon Aug 11 04:31:19 UTC 2025","passed","Mon Aug 11 04:31:19 UTC 2025","","test_charm","",""
"","178","test_postgresql_locales","tests.integration","Mon Aug 11 04:31:22 UTC 2025","passed","Mon Aug 11 04:31:22 UTC 2025","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1505870","test_deploy_latest","tests.integration.ha_tests","Mon Aug 11 04:05:32 UTC 2025","broken","Mon Aug 11 04:30:38 UTC 2025","","test_upgrade","",""
"Test that an application can connect to different clusters of the same database.","0","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Mon Aug 11 03:56:10 UTC 2025","skipped","Mon Aug 11 03:56:10 UTC 2025","","test_new_relations_1","",""
"Build and deploy two PostgreSQL clusters.","1507561","test_build_and_deploy","tests.integration.ha_tests","Mon Aug 11 04:16:46 UTC 2025","broken","Mon Aug 11 04:41:54 UTC 2025","","test_scaling_three_units","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","182602","test_config_parameters","tests.integration","Mon Aug 11 03:05:12 UTC 2025","passed","Mon Aug 11 03:08:14 UTC 2025","","test_config","",""
"Deploy Mailman3 Core to test the 'db' relation.","724758","test_mailman3_core_db","tests.integration","Mon Aug 11 04:12:28 UTC 2025","passed","Mon Aug 11 04:24:33 UTC 2025","","test_db","",""
"Build and deploy three unit of PostgreSQL.","1509922","test_build_and_deploy","tests.integration.ha_tests","Mon Aug 11 04:24:40 UTC 2025","broken","Mon Aug 11 04:49:50 UTC 2025","","test_replication","",""
"Test data is replicated to new units after a scale up.","1532398","test_scale_down_and_up","tests.integration","Mon Aug 11 04:34:05 UTC 2025","passed","Mon Aug 11 04:59:37 UTC 2025","","test_charm","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","665379","test_deploy","tests.integration","Mon Aug 11 04:20:13 UTC 2025","passed","Mon Aug 11 04:31:19 UTC 2025","","test_charm","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2401","test_password_from_secret_same_as_cli","tests.integration","Mon Aug 11 04:37:44 UTC 2025","passed","Mon Aug 11 04:37:47 UTC 2025","","test_password_rotation","",""
"Test password rotation action.","453117","test_password_rotation","tests.integration","Mon Aug 11 04:30:11 UTC 2025","passed","Mon Aug 11 04:37:44 UTC 2025","","test_password_rotation","",""
"Test charm deploy in dirty environment with garbage storage.","531143","test_charm_garbage_ignorance","tests.integration.ha_tests","Mon Aug 11 03:54:58 UTC 2025","passed","Mon Aug 11 04:03:49 UTC 2025","","test_smoke","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Mon Aug 11 03:09:16 UTC 2025","skipped","Mon Aug 11 03:09:16 UTC 2025","","test_backups_gcp","",""
"Test that an application can connect to different clusters of the same database.","0","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Mon Aug 11 03:56:10 UTC 2025","skipped","Mon Aug 11 03:56:10 UTC 2025","","test_new_relations_1","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Mon Aug 11 04:33:45 UTC 2025","skipped","Mon Aug 11 04:33:45 UTC 2025","","test_self_healing","",""
"Test that a relation with no database name doesn't block the charm.","0","test_relation_with_no_database_name","tests.integration.new_relations","Mon Aug 11 03:56:10 UTC 2025","skipped","Mon Aug 11 03:56:10 UTC 2025","","test_new_relations_1","",""
"","4","test_database_is_up[0]","tests.integration","Mon Aug 11 04:31:19 UTC 2025","passed","Mon Aug 11 04:31:19 UTC 2025","","test_charm","",""
"","0","test_removing_unit[roles0]","tests.integration.ha_tests","Mon Aug 11 04:41:54 UTC 2025","skipped","Mon Aug 11 04:41:54 UTC 2025","","test_scaling_three_units","",""
"","0","test_removing_unit[roles2]","tests.integration.ha_tests","Mon Aug 11 04:41:54 UTC 2025","skipped","Mon Aug 11 04:41:54 UTC 2025","","test_scaling_three_units","",""
"","0","test_removing_unit[roles3]","tests.integration.ha_tests","Mon Aug 11 04:13:43 UTC 2025","skipped","Mon Aug 11 04:13:43 UTC 2025","","test_scaling_three_units_async","",""
"","0","test_removing_unit[roles4]","tests.integration.ha_tests","Mon Aug 11 04:13:43 UTC 2025","skipped","Mon Aug 11 04:13:43 UTC 2025","","test_scaling_three_units_async","",""
"Kill primary unit, check reelection.","0","test_reelection","tests.integration.ha_tests","Mon Aug 11 04:49:50 UTC 2025","skipped","Mon Aug 11 04:49:50 UTC 2025","","test_replication","",""
"","0","test_removing_unit[roles0]","tests.integration.ha_tests","Mon Aug 11 04:13:43 UTC 2025","skipped","Mon Aug 11 04:13:43 UTC 2025","","test_scaling_three_units_async","",""
