"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that there is no read-only endpoint in a standalone cluster.","54616","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Mon Jun 30 04:21:45 UTC 2025","passed","Mon Jun 30 04:22:40 UTC 2025","","test_new_relations_1","",""
"Build and deploy three unit of PostgreSQL.","672851","test_build_and_deploy","tests.integration.ha_tests","Mon Jun 30 04:17:10 UTC 2025","passed","Mon Jun 30 04:28:23 UTC 2025","","test_replication","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","Mon Jun 30 03:43:35 UTC 2025","skipped","Mon Jun 30 03:43:35 UTC 2025","","test_new_relations_2","",""
"","629838","test_removing_unit[roles4]","tests.integration.ha_tests","Mon Jun 30 05:19:00 UTC 2025","failed","Mon Jun 30 05:29:29 UTC 2025","","test_scaling_three_units_async","",""
"","140384","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Mon Jun 30 04:15:42 UTC 2025","passed","Mon Jun 30 04:18:02 UTC 2025","","test_relations","",""
"Deploy Mailman3 Core to test the 'db' relation.","735939","test_mailman3_core_db","tests.integration","Mon Jun 30 03:44:47 UTC 2025","passed","Mon Jun 30 03:57:03 UTC 2025","","test_db","",""
"","69311","test_constant","tests.integration.ha_tests","Mon Jun 30 04:12:14 UTC 2025","passed","Mon Jun 30 04:13:23 UTC 2025","","test_synchronous_policy","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Mon Jun 30 04:33:59 UTC 2025","skipped","Mon Jun 30 04:33:59 UTC 2025","","test_self_healing","",""
"","0","test_deploy","tests.integration","Mon Jun 30 04:15:58 UTC 2025","skipped","Mon Jun 30 04:15:58 UTC 2025","","test_subordinates","",""
"Test that async replication works when scaling the clusters.","706743","test_scaling","tests.integration.ha_tests","Mon Jun 30 03:53:32 UTC 2025","passed","Mon Jun 30 04:05:19 UTC 2025","","test_async_replication","",""
"Test that the relation can be broken and re-established.","579909","test_reestablish_relation","tests.integration.ha_tests","Mon Jun 30 03:39:31 UTC 2025","passed","Mon Jun 30 03:49:11 UTC 2025","","test_async_replication","",""
"Test superuser actions and the request for more permissions.","425","test_user_with_extra_roles","tests.integration.new_relations","Mon Jun 30 04:32:10 UTC 2025","passed","Mon Jun 30 04:32:11 UTC 2025","","test_new_relations_1","",""
"","58","test_exporter_is_up[2]","tests.integration","Mon Jun 30 03:18:44 UTC 2025","passed","Mon Jun 30 03:18:44 UTC 2025","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","184982","test_config_parameters","tests.integration","Mon Jun 30 02:56:21 UTC 2025","passed","Mon Jun 30 02:59:26 UTC 2025","","test_config","",""
"","181197","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Mon Jun 30 04:12:40 UTC 2025","passed","Mon Jun 30 04:15:42 UTC 2025","","test_relations","",""
"Test that TLS is enabled when relating to the TLS Certificates Operator.","1067846","test_tls_enabled","tests.integration","Mon Jun 30 03:48:21 UTC 2025","passed","Mon Jun 30 04:06:08 UTC 2025","","test_tls","",""
"","81202","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Jun 30 04:10:29 UTC 2025","passed","Mon Jun 30 04:11:51 UTC 2025","","test_self_healing","",""
"Test promoting the standby cluster.","267290","test_promote_standby","tests.integration.ha_tests","Mon Jun 30 03:35:02 UTC 2025","passed","Mon Jun 30 03:39:30 UTC 2025","","test_async_replication","",""
"","119304","test_roles_blocking","tests.integration","Mon Jun 30 04:10:22 UTC 2025","passed","Mon Jun 30 04:12:21 UTC 2025","","test_db","",""
"","228225","test_fail_and_rollback","tests.integration.ha_tests","Mon Jun 30 04:21:06 UTC 2025","passed","Mon Jun 30 04:24:54 UTC 2025","","test_upgrade","",""
"","903454","test_removing_unit[roles3]","tests.integration.ha_tests","Mon Jun 30 04:30:29 UTC 2025","passed","Mon Jun 30 04:45:32 UTC 2025","","test_scaling_three_units","",""
"Test that's possible to change PostgreSQL parameters.","137168","test_postgresql_parameters_change","tests.integration","Mon Jun 30 03:18:51 UTC 2025","passed","Mon Jun 30 03:21:08 UTC 2025","","test_charm","",""
"","84","test_exporter_is_up[0]","tests.integration","Mon Jun 30 03:18:44 UTC 2025","passed","Mon Jun 30 03:18:44 UTC 2025","","test_charm","",""
"","574764","test_removing_unit[roles0]","tests.integration.ha_tests","Mon Jun 30 03:54:10 UTC 2025","passed","Mon Jun 30 04:03:45 UTC 2025","","test_scaling_three_units","",""
"Test that user can't connect with empty password.","2031","test_db_connection_with_empty_password","tests.integration","Mon Jun 30 04:03:34 UTC 2025","passed","Mon Jun 30 04:03:36 UTC 2025","","test_password_rotation","",""
"","0","test_scale_up","tests.integration","Mon Jun 30 04:15:58 UTC 2025","skipped","Mon Jun 30 04:15:58 UTC 2025","","test_subordinates","",""
"Deploy both charms (application and database) to use in the tests.","265201","test_deploy_charms","tests.integration.relations","Mon Jun 30 04:08:15 UTC 2025","passed","Mon Jun 30 04:12:40 UTC 2025","","test_relations","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_gcp","tests.integration","Mon Jun 30 02:56:24 UTC 2025","skipped","Mon Jun 30 02:56:24 UTC 2025","","test_backups_pitr_gcp","",""
"Test application deploy in dirty environment with garbage storage from another application.","1010486","test_app_resources_conflicts_v3","tests.integration.ha_tests","Mon Jun 30 04:14:59 UTC 2025","passed","Mon Jun 30 04:31:49 UTC 2025","","test_smoke","",""
"Test the audit plugin.","280209","test_audit_plugin","tests.integration","Mon Jun 30 02:56:32 UTC 2025","passed","Mon Jun 30 03:01:12 UTC 2025","","test_audit","",""
