"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the password can't be set to an empty string.","35299","test_empty_password","tests.integration","Sun Aug 03 03:56:52 UTC 2025","passed","Sun Aug 03 03:57:27 UTC 2025","","test_password_rotation","",""
"","63238","test_majority","tests.integration.ha_tests","Sun Aug 03 03:33:33 UTC 2025","passed","Sun Aug 03 03:34:36 UTC 2025","","test_synchronous_policy","",""
"Test that the admin role gives access to all the databases.","0","test_admin_role","tests.integration.new_relations","Sun Aug 03 04:12:18 UTC 2025","skipped","Sun Aug 03 04:12:18 UTC 2025","","test_new_relations_1","",""
"Test that there is no read-only endpoint in a standalone cluster.","0","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sun Aug 03 04:12:17 UTC 2025","skipped","Sun Aug 03 04:12:17 UTC 2025","","test_new_relations_1","",""
"Test that async replication fails back correctly.","0","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Sun Aug 03 04:21:53 UTC 2025","skipped","Sun Aug 03 04:21:53 UTC 2025","","test_async_replication","",""
"","0","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Sun Aug 03 04:41:06 UTC 2025","skipped","Sun Aug 03 04:41:06 UTC 2025","","test_self_healing","",""
"","50","test_exporter_is_up[0]","tests.integration","Sun Aug 03 03:37:06 UTC 2025","passed","Sun Aug 03 03:37:06 UTC 2025","","test_charm","",""
"","0","test_upgrade_from_edge","tests.integration.ha_tests","Sun Aug 03 04:46:16 UTC 2025","skipped","Sun Aug 03 04:46:16 UTC 2025","","test_upgrade","",""
"","3","test_database_is_up[2]","tests.integration","Sun Aug 03 03:37:06 UTC 2025","passed","Sun Aug 03 03:37:06 UTC 2025","","test_charm","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","1965813","test_landscape_scalable_bundle_db","tests.integration","Sun Aug 03 04:15:54 UTC 2025","passed","Sun Aug 03 04:48:40 UTC 2025","","test_db_admin","",""
"Test the audit plugin.","288155","test_audit_plugin","tests.integration","Sun Aug 03 03:50:48 UTC 2025","passed","Sun Aug 03 03:55:36 UTC 2025","","test_audit","",""
"Test that the relation can be broken and re-established.","0","test_reestablish_relation","tests.integration.ha_tests","Sun Aug 03 04:21:53 UTC 2025","skipped","Sun Aug 03 04:21:53 UTC 2025","","test_async_replication","",""
"Test application deploy in dirty environment with garbage storage from another application.","1010383","test_app_resources_conflicts_v3","tests.integration.ha_tests","Sun Aug 03 04:34:34 UTC 2025","passed","Sun Aug 03 04:51:25 UTC 2025","","test_smoke","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","2027765","test_deploy_async_replication_setup","tests.integration.ha_tests","Sun Aug 03 03:48:05 UTC 2025","broken","Sun Aug 03 04:21:53 UTC 2025","","test_async_replication","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","468637","test_plugins","tests.integration","Sun Aug 03 04:09:10 UTC 2025","passed","Sun Aug 03 04:16:59 UTC 2025","","test_plugins","",""
"","0","test_removing_unit[roles0]","tests.integration.ha_tests","Sun Aug 03 04:37:30 UTC 2025","skipped","Sun Aug 03 04:37:30 UTC 2025","","test_scaling_three_units","",""
"","0","test_removing_unit[roles3]","tests.integration.ha_tests","Sun Aug 03 05:02:32 UTC 2025","skipped","Sun Aug 03 05:02:32 UTC 2025","","test_scaling_three_units_async","",""
"","0","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Aug 03 04:41:11 UTC 2025","skipped","Sun Aug 03 04:41:11 UTC 2025","","test_self_healing","",""
"Check that writes in one cluster are not replicated to another cluster.","0","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Sun Aug 03 04:43:27 UTC 2025","skipped","Sun Aug 03 04:43:27 UTC 2025","","test_replication","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_gcp","tests.integration","Sun Aug 03 03:58:08 UTC 2025","skipped","Sun Aug 03 03:58:08 UTC 2025","","test_backups_pitr_gcp","",""
"","0","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Aug 03 04:41:11 UTC 2025","skipped","Sun Aug 03 04:41:11 UTC 2025","","test_self_healing","",""
"","0","test_filter_out_degraded_replicas","tests.integration.new_relations","Sun Aug 03 04:12:17 UTC 2025","skipped","Sun Aug 03 04:12:17 UTC 2025","","test_new_relations_1","",""
"Build and deploy two PostgreSQL clusters.","1506408","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 03 04:12:24 UTC 2025","broken","Sun Aug 03 04:37:30 UTC 2025","","test_scaling_three_units","",""
"","4","test_database_is_up[0]","tests.integration","Sun Aug 03 03:37:06 UTC 2025","passed","Sun Aug 03 03:37:06 UTC 2025","","test_charm","",""
"","0","test_get_data_integrator_credentials","tests.integration.ha_tests","Sun Aug 03 04:21:53 UTC 2025","skipped","Sun Aug 03 04:21:53 UTC 2025","","test_async_replication","",""
"Deploy Mailman3 Core to test the 'db' relation.","746046","test_mailman3_core_db","tests.integration","Sun Aug 03 04:02:59 UTC 2025","passed","Sun Aug 03 04:15:25 UTC 2025","","test_db","",""
"","471084","test_pg_hba","tests.integration","Sun Aug 03 03:17:53 UTC 2025","passed","Sun Aug 03 03:25:44 UTC 2025","","test_pg_hba","",""
"Test that in general, there is no change when password validation fails.","11466","test_no_password_change_on_invalid_password","tests.integration","Sun Aug 03 03:57:29 UTC 2025","passed","Sun Aug 03 03:57:40 UTC 2025","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Aug 03 04:41:11 UTC 2025","skipped","Sun Aug 03 04:41:11 UTC 2025","","test_self_healing","",""
"","2038","test_settings_are_correct[2]","tests.integration","Sun Aug 03 03:37:11 UTC 2025","passed","Sun Aug 03 03:37:13 UTC 2025","","test_charm","",""
"","0","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Sun Aug 03 04:21:53 UTC 2025","skipped","Sun Aug 03 04:21:53 UTC 2025","","test_async_replication","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1286152","test_backup_ceph","tests.integration","Sun Aug 03 03:14:40 UTC 2025","passed","Sun Aug 03 03:36:06 UTC 2025","","test_backups_ceph","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Aug 03 04:41:11 UTC 2025","skipped","Sun Aug 03 04:41:11 UTC 2025","","test_self_healing","",""
"","0","test_deploy","tests.integration","Sun Aug 03 03:14:01 UTC 2025","skipped","Sun Aug 03 03:14:01 UTC 2025","","test_subordinates","",""
"","0","test_removing_unit[roles0]","tests.integration.ha_tests","Sun Aug 03 05:02:32 UTC 2025","skipped","Sun Aug 03 05:02:32 UTC 2025","","test_scaling_three_units_async","",""
"","0","test_removing_unit[roles1]","tests.integration.ha_tests","Sun Aug 03 05:02:32 UTC 2025","skipped","Sun Aug 03 05:02:32 UTC 2025","","test_scaling_three_units_async","",""
"Build and deploy two PostgreSQL clusters.","853384","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 03 04:41:43 UTC 2025","passed","Sun Aug 03 04:55:56 UTC 2025","","test_restore_cluster","",""
"Build and deploy two PostgreSQL clusters.","1506677","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 03 04:26:52 UTC 2025","broken","Sun Aug 03 04:51:59 UTC 2025","","test_scaling","",""
"Test async replication between two PostgreSQL clusters.","0","test_async_replication","tests.integration.ha_tests","Sun Aug 03 04:21:53 UTC 2025","skipped","Sun Aug 03 04:21:53 UTC 2025","","test_async_replication","",""
"Build and deploy two PostgreSQL clusters.","636662","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 03 03:22:40 UTC 2025","passed","Sun Aug 03 03:33:17 UTC 2025","","test_synchronous_policy","",""
"Kill primary unit, check reelection.","0","test_reelection","tests.integration.ha_tests","Sun Aug 03 04:43:20 UTC 2025","skipped","Sun Aug 03 04:43:20 UTC 2025","","test_replication","",""
"Test application deploy in dirty environment with garbage storage from another application.","0","test_app_resources_conflicts_v2","tests.integration.ha_tests","Sun Aug 03 04:51:25 UTC 2025","skipped","Sun Aug 03 04:51:25 UTC 2025","","test_smoke","",""
"Test that check relation data.","176307","test_relations","tests.integration.new_relations","Sun Aug 03 03:59:33 UTC 2025","broken","Sun Aug 03 04:02:29 UTC 2025","","test_relations_coherence","",""
"Test that's possible to change PostgreSQL parameters.","182296","test_postgresql_parameters_change","tests.integration","Sun Aug 03 03:37:13 UTC 2025","passed","Sun Aug 03 03:40:16 UTC 2025","","test_charm","",""
"Test switching over to the second cluster.","0","test_switchover","tests.integration.ha_tests","Sun Aug 03 04:21:53 UTC 2025","skipped","Sun Aug 03 04:21:53 UTC 2025","","test_async_replication","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Sun Aug 03 04:41:11 UTC 2025","skipped","Sun Aug 03 04:41:11 UTC 2025","","test_self_healing","",""
"Deploy both charms (application and database) to use in the tests.","3008286","test_deploy_charms","tests.integration.new_relations","Sun Aug 03 03:22:09 UTC 2025","broken","Sun Aug 03 04:12:17 UTC 2025","","test_new_relations_1","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","139610","test_plugin_objects","tests.integration","Sun Aug 03 04:16:59 UTC 2025","passed","Sun Aug 03 04:19:19 UTC 2025","","test_plugins","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1205155","test_deploy_stable","tests.integration.ha_tests","Sun Aug 03 04:39:14 UTC 2025","broken","Sun Aug 03 04:59:19 UTC 2025","","test_upgrade_from_stable","",""
"Remove unit with force while storage is alive.","190529","test_app_force_removal","tests.integration.ha_tests","Sun Aug 03 04:22:23 UTC 2025","passed","Sun Aug 03 04:25:33 UTC 2025","","test_smoke","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Sun Aug 03 03:18:07 UTC 2025","skipped","Sun Aug 03 03:18:07 UTC 2025","","test_backups_gcp","",""
"Test that an application can request additional databases using the same interface.","0","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Sun Aug 03 04:12:17 UTC 2025","skipped","Sun Aug 03 04:12:17 UTC 2025","","test_new_relations_1","",""
"","0","test_scale_up","tests.integration","Sun Aug 03 03:14:02 UTC 2025","skipped","Sun Aug 03 03:14:02 UTC 2025","","test_subordinates","",""
"Build and deploy three unit of PostgreSQL.","1509592","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 03 04:15:56 UTC 2025","broken","Sun Aug 03 04:41:06 UTC 2025","","test_self_healing","",""
"","197","test_postgresql_locales","tests.integration","Sun Aug 03 03:37:13 UTC 2025","passed","Sun Aug 03 03:37:13 UTC 2025","","test_charm","",""
