"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build the charm and deploy it.","8511","test_deploy_active","tests.integration","Sun Aug 24 04:09:51 UTC 2025","passed","Sun Aug 24 04:09:59 UTC 2025","","test_tls","",""
"","0","test_freeze_db_process[postgres]","tests.integration.ha_tests","Sun Aug 24 04:21:33 UTC 2025","skipped","Sun Aug 24 04:21:33 UTC 2025","","test_self_healing","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration.ha_tests","Sun Aug 24 04:30:06 UTC 2025","skipped","Sun Aug 24 04:30:06 UTC 2025","","test_upgrade_from_stable","",""
"","0","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Aug 24 04:21:33 UTC 2025","skipped","Sun Aug 24 04:21:33 UTC 2025","","test_self_healing","",""
"Test that an application can connect to different clusters of the same database.","0","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Sun Aug 24 04:36:37 UTC 2025","skipped","Sun Aug 24 04:36:37 UTC 2025","","test_new_relations_1","",""
"","4","test_database_is_up[0]","tests.integration","Sun Aug 24 04:13:02 UTC 2025","passed","Sun Aug 24 04:13:02 UTC 2025","","test_charm","",""
"","58897","test_majority","tests.integration.ha_tests","Sun Aug 24 03:40:10 UTC 2025","passed","Sun Aug 24 03:41:09 UTC 2025","","test_synchronous_policy","",""
"","0","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Sun Aug 24 04:20:15 UTC 2025","skipped","Sun Aug 24 04:20:15 UTC 2025","","test_relations","",""
"","","test_removing_raft_majority","tests.integration.ha_tests","","unknown","","","test_scaling","",""
"Build and deploy two PostgreSQL clusters.","896012","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 24 03:31:40 UTC 2025","passed","Sun Aug 24 03:46:36 UTC 2025","","test_restore_cluster","",""
"Deploy both charms (application and database) to use in the tests.","3008231","test_deploy_charms","tests.integration.new_relations","Sun Aug 24 03:46:29 UTC 2025","broken","Sun Aug 24 04:36:37 UTC 2025","","test_new_relations_1","",""
"Remove unit with force while storage is alive.","225645","test_app_force_removal","tests.integration.ha_tests","Sun Aug 24 03:27:08 UTC 2025","passed","Sun Aug 24 03:30:53 UTC 2025","","test_smoke","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","490936","test_plugins","tests.integration","Sun Aug 24 04:01:38 UTC 2025","passed","Sun Aug 24 04:09:49 UTC 2025","","test_plugins","",""
"","507579","test_pg_hba","tests.integration","Sun Aug 24 03:42:50 UTC 2025","passed","Sun Aug 24 03:51:17 UTC 2025","","test_pg_hba","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","","test_deploy_latest","tests.integration.ha_tests","","unknown","","","test_upgrade","",""
"","1003989","test_roles_blocking","tests.integration","Sun Aug 24 04:11:40 UTC 2025","broken","Sun Aug 24 04:28:24 UTC 2025","","test_db","",""
"","0","test_scale_up","tests.integration","Sun Aug 24 03:55:36 UTC 2025","skipped","Sun Aug 24 03:55:36 UTC 2025","","test_subordinates","",""
"Test that relation data, like connection data, is updated correctly when scaling.","0","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Sun Aug 24 04:36:38 UTC 2025","skipped","Sun Aug 24 04:36:38 UTC 2025","","test_new_relations_1","",""
"Test password rotation action.","407509","test_password_rotation","tests.integration","Sun Aug 24 04:04:51 UTC 2025","passed","Sun Aug 24 04:11:38 UTC 2025","","test_password_rotation","",""
"","2","test_database_is_up[2]","tests.integration","Sun Aug 24 04:13:02 UTC 2025","passed","Sun Aug 24 04:13:02 UTC 2025","","test_charm","",""
"","0","test_deploy","tests.integration","Sun Aug 24 03:55:36 UTC 2025","skipped","Sun Aug 24 03:55:36 UTC 2025","","test_subordinates","",""
"","","test_fail_and_rollback","tests.integration.ha_tests","","unknown","","","test_upgrade","",""
"","216","test_postgresql_locales","tests.integration","Sun Aug 24 04:13:08 UTC 2025","passed","Sun Aug 24 04:13:08 UTC 2025","","test_charm","",""
"Test data is replicated to new units after a scale up.","1551673","test_scale_down_and_up","tests.integration","Sun Aug 24 04:15:54 UTC 2025","passed","Sun Aug 24 04:41:46 UTC 2025","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","1508826","test_build_and_deploy","tests.integration.ha_tests","Sun Aug 24 03:56:19 UTC 2025","broken","Sun Aug 24 04:21:28 UTC 2025","","test_self_healing","",""
"Build and deploy two PostgreSQL clusters.","","test_build_and_deploy","tests.integration.ha_tests","","unknown","","","test_scaling","",""
"Test that in general, there is no change when password validation fails.","9485","test_no_password_change_on_invalid_password","tests.integration","Sun Aug 24 04:12:17 UTC 2025","passed","Sun Aug 24 04:12:27 UTC 2025","","test_password_rotation","",""
"Test that check relation data.","218884","test_relations","tests.integration.new_relations","Sun Aug 24 04:02:07 UTC 2025","broken","Sun Aug 24 04:05:46 UTC 2025","","test_relations_coherence","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1334109","test_backup_ceph","tests.integration","Sun Aug 24 03:35:03 UTC 2025","passed","Sun Aug 24 03:57:18 UTC 2025","","test_backups_ceph","",""
"","0","test_get_data_integrator_credentials","tests.integration.ha_tests","Sun Aug 24 03:27:15 UTC 2025","skipped","Sun Aug 24 03:27:15 UTC 2025","","test_async_replication","",""
"","0","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Sun Aug 24 04:20:15 UTC 2025","skipped","Sun Aug 24 04:20:15 UTC 2025","","test_relations","",""
"Test that two different application connect to the database with different credentials.","0","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Sun Aug 24 04:36:37 UTC 2025","skipped","Sun Aug 24 04:36:37 UTC 2025","","test_new_relations_1","",""
"","0","test_removing_unit[roles4]","tests.integration.ha_tests","Sun Aug 24 03:51:58 UTC 2025","skipped","Sun Aug 24 03:51:58 UTC 2025","","test_scaling_three_units_async","",""
"Test switching over to the second cluster.","0","test_switchover","tests.integration.ha_tests","Sun Aug 24 03:27:15 UTC 2025","skipped","Sun Aug 24 03:27:15 UTC 2025","","test_async_replication","",""
