"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the relation can be broken and re-established.","646535","test_reestablish_relation","tests.integration.ha_tests","Sun Jul 06 03:59:36 UTC 2025","passed","Sun Jul 06 04:10:22 UTC 2025","","test_async_replication","",""
"Test that a relation with no database name doesn't block the charm.","54824","test_relation_with_no_database_name","tests.integration.new_relations","Sun Jul 06 04:33:09 UTC 2025","passed","Sun Jul 06 04:34:04 UTC 2025","","test_new_relations_1","",""
"","1173022","test_removing_raft_majority","tests.integration.ha_tests","Sun Jul 06 04:20:32 UTC 2025","passed","Sun Jul 06 04:40:05 UTC 2025","","test_scaling","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Sun Jul 06 03:19:14 UTC 2025","skipped","Sun Jul 06 03:19:14 UTC 2025","","test_backups_aws","",""
"","265728","test_upgrade_from_edge","tests.integration.ha_tests","Sun Jul 06 04:29:47 UTC 2025","passed","Sun Jul 06 04:34:13 UTC 2025","","test_upgrade","",""
"Build and deploy two PostgreSQL clusters.","829832","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 06 03:38:19 UTC 2025","passed","Sun Jul 06 03:52:09 UTC 2025","","test_restore_cluster","",""
"Test that the pre-upgrade-check action runs successfully.","3229","test_pre_upgrade_check","tests.integration.ha_tests","Sun Jul 06 04:29:44 UTC 2025","passed","Sun Jul 06 04:29:47 UTC 2025","","test_upgrade","",""
"Test that an application can connect to different clusters of the same database.","84906","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Sun Jul 06 04:13:43 UTC 2025","passed","Sun Jul 06 04:15:08 UTC 2025","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","161307","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Jul 06 04:22:55 UTC 2025","passed","Sun Jul 06 04:25:36 UTC 2025","","test_self_healing","",""
"","1034","test_settings_are_correct[1]","tests.integration","Sun Jul 06 04:06:06 UTC 2025","passed","Sun Jul 06 04:06:07 UTC 2025","","test_charm","",""
"Test that the admin role gives access to all the databases.","186482","test_admin_role","tests.integration.new_relations","Sun Jul 06 04:34:04 UTC 2025","passed","Sun Jul 06 04:37:11 UTC 2025","","test_new_relations_1","",""
"Remove unit with force while storage is alive.","189872","test_app_force_removal","tests.integration.ha_tests","Sun Jul 06 03:52:22 UTC 2025","passed","Sun Jul 06 03:55:32 UTC 2025","","test_smoke","",""
"","87939","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Sun Jul 06 04:07:58 UTC 2025","passed","Sun Jul 06 04:09:26 UTC 2025","","test_self_healing","",""
"","75306","test_constant","tests.integration.ha_tests","Sun Jul 06 04:12:48 UTC 2025","passed","Sun Jul 06 04:14:03 UTC 2025","","test_synchronous_policy","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Sun Jul 06 03:28:23 UTC 2025","skipped","Sun Jul 06 03:28:23 UTC 2025","","test_backups_pitr_aws","",""
"","1019","test_get_data_integrator_credentials","tests.integration.ha_tests","Sun Jul 06 03:41:21 UTC 2025","passed","Sun Jul 06 03:41:22 UTC 2025","","test_async_replication","",""
"Test async replication between two PostgreSQL clusters.","568241","test_async_replication","tests.integration.ha_tests","Sun Jul 06 03:31:52 UTC 2025","passed","Sun Jul 06 03:41:20 UTC 2025","","test_async_replication","",""
"Test that relation data, like connection data, is updated correctly when scaling.","1010144","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Sun Jul 06 04:16:19 UTC 2025","passed","Sun Jul 06 04:33:09 UTC 2025","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","84996","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Jul 06 04:27:32 UTC 2025","passed","Sun Jul 06 04:28:57 UTC 2025","","test_self_healing","",""
"Test superuser actions and the request for more permissions.","429","test_user_with_extra_roles","tests.integration.new_relations","Sun Jul 06 04:09:59 UTC 2025","passed","Sun Jul 06 04:10:00 UTC 2025","","test_new_relations_1","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1330573","test_backup_ceph","tests.integration","Sun Jul 06 03:34:59 UTC 2025","passed","Sun Jul 06 03:57:09 UTC 2025","","test_backups_ceph","",""
"Recreates the cluster from storage volumes.","1152702","test_cluster_restore","tests.integration.ha_tests","Sun Jul 06 03:52:09 UTC 2025","passed","Sun Jul 06 04:11:22 UTC 2025","","test_restore_cluster","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Sun Jul 06 03:34:26 UTC 2025","skipped","Sun Jul 06 03:34:26 UTC 2025","","test_db","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","Sun Jul 06 04:07:55 UTC 2025","skipped","Sun Jul 06 04:07:55 UTC 2025","","test_new_relations_2","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","141117","test_plugin_objects","tests.integration","Sun Jul 06 04:22:09 UTC 2025","passed","Sun Jul 06 04:24:30 UTC 2025","","test_plugins","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","464330","test_plugins","tests.integration","Sun Jul 06 04:14:24 UTC 2025","passed","Sun Jul 06 04:22:09 UTC 2025","","test_plugins","",""
"Test updating from stable channel.","409620","test_upgrade_from_stable","tests.integration.ha_tests","Sun Jul 06 04:02:51 UTC 2025","passed","Sun Jul 06 04:09:41 UTC 2025","","test_upgrade_from_stable","",""
"Test data is replicated to new units after a scale up.","1750873","test_scale_down_and_up","tests.integration","Sun Jul 06 04:09:00 UTC 2025","passed","Sun Jul 06 04:38:11 UTC 2025","","test_charm","",""
"","298351","test_freeze_db_process[postgres]","tests.integration.ha_tests","Sun Jul 06 04:13:34 UTC 2025","passed","Sun Jul 06 04:18:32 UTC 2025","","test_self_healing","",""
"Deploy both charms (application and database) to use in the tests.","246520","test_deploy_charms","tests.integration.relations","Sun Jul 06 04:14:14 UTC 2025","passed","Sun Jul 06 04:18:20 UTC 2025","","test_relations","",""
"","0","test_scale_up","tests.integration","Sun Jul 06 04:14:14 UTC 2025","skipped","Sun Jul 06 04:14:14 UTC 2025","","test_subordinates","",""
"","62999","test_majority","tests.integration.ha_tests","Sun Jul 06 04:11:45 UTC 2025","passed","Sun Jul 06 04:12:48 UTC 2025","","test_synchronous_policy","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","576442","test_deploy_stable","tests.integration.ha_tests","Sun Jul 06 03:53:11 UTC 2025","passed","Sun Jul 06 04:02:48 UTC 2025","","test_upgrade_from_stable","",""
