"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1028","test_settings_are_correct[2]","tests.integration","Thu Jul 10 03:32:38 UTC 2025","passed","Thu Jul 10 03:32:39 UTC 2025","","test_charm","",""
"Test that in general, there is no change when password validation fails.","9461","test_no_password_change_on_invalid_password","tests.integration","Thu Jul 10 04:35:03 UTC 2025","passed","Thu Jul 10 04:35:13 UTC 2025","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","69677","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Thu Jul 10 05:00:33 UTC 2025","passed","Thu Jul 10 05:01:43 UTC 2025","","test_self_healing","",""
"","667030","test_removing_stereo_primary","tests.integration.ha_tests","Thu Jul 10 03:41:03 UTC 2025","passed","Thu Jul 10 03:52:10 UTC 2025","","test_scaling","",""
"Test that an application can request additional databases using the same interface.","72054","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Thu Jul 10 03:36:09 UTC 2025","passed","Thu Jul 10 03:37:22 UTC 2025","","test_new_relations_1","",""
"Build and deploy two PostgreSQL clusters.","673639","test_build_and_deploy","tests.integration.ha_tests","Thu Jul 10 03:53:34 UTC 2025","passed","Thu Jul 10 04:04:48 UTC 2025","","test_synchronous_policy","",""
"","1027","test_settings_are_correct[1]","tests.integration","Thu Jul 10 03:32:37 UTC 2025","passed","Thu Jul 10 03:32:38 UTC 2025","","test_charm","",""
"Test that the pre-upgrade-check action runs successfully.","3258","test_pre_upgrade_check","tests.integration.ha_tests","Thu Jul 10 04:22:14 UTC 2025","passed","Thu Jul 10 04:22:17 UTC 2025","","test_upgrade","",""
"Build and deploy two PostgreSQL clusters.","639332","test_build_and_deploy","tests.integration.ha_tests","Thu Jul 10 03:30:23 UTC 2025","passed","Thu Jul 10 03:41:03 UTC 2025","","test_scaling","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1380191","test_backup_ceph","tests.integration","Thu Jul 10 03:51:30 UTC 2025","passed","Thu Jul 10 04:14:30 UTC 2025","","test_backups_ceph","",""
"Build and deploy three unit of PostgreSQL.","712171","test_build_and_deploy","tests.integration.ha_tests","Thu Jul 10 04:18:31 UTC 2025","passed","Thu Jul 10 04:30:23 UTC 2025","","test_self_healing","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","212431","test_config_parameters","tests.integration","Thu Jul 10 04:05:44 UTC 2025","passed","Thu Jul 10 04:09:17 UTC 2025","","test_config","",""
"","0","test_deploy","tests.integration","Thu Jul 10 03:42:07 UTC 2025","skipped","Thu Jul 10 03:42:07 UTC 2025","","test_subordinates","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","655718","test_deploy","tests.integration","Thu Jul 10 03:21:40 UTC 2025","passed","Thu Jul 10 03:32:35 UTC 2025","","test_charm","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","2102736","test_landscape_scalable_bundle_db","tests.integration","Thu Jul 10 03:10:02 UTC 2025","passed","Thu Jul 10 03:45:04 UTC 2025","","test_db_admin","",""
"Build the charm and deploy it.","7389","test_deploy_active","tests.integration","Thu Jul 10 04:14:28 UTC 2025","passed","Thu Jul 10 04:14:35 UTC 2025","","test_tls","",""
"Test that there is no read-only endpoint in a standalone cluster.","55246","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Thu Jul 10 03:19:53 UTC 2025","passed","Thu Jul 10 03:20:48 UTC 2025","","test_new_relations_1","",""
"","80379","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Thu Jul 10 04:48:55 UTC 2025","passed","Thu Jul 10 04:50:16 UTC 2025","","test_self_healing","",""
"Test that check relation data.","422842","test_relations","tests.integration.new_relations","Thu Jul 10 03:40:08 UTC 2025","passed","Thu Jul 10 03:47:11 UTC 2025","","test_relations_coherence","",""
