"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test promoting the standby cluster.","300992","test_promote_standby","tests.integration.ha_tests","Fri Jul 25 03:46:15 UTC 2025","passed","Fri Jul 25 03:51:16 UTC 2025","","test_async_replication","",""
"Build and deploy three unit of PostgreSQL.","688837","test_build_and_deploy","tests.integration.ha_tests","Fri Jul 25 03:16:42 UTC 2025","passed","Fri Jul 25 03:28:11 UTC 2025","","test_replication","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","479241","test_plugins","tests.integration","Fri Jul 25 03:33:16 UTC 2025","passed","Fri Jul 25 03:41:15 UTC 2025","","test_plugins","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","225814","test_network_cut_without_ip_change","tests.integration.ha_tests","Fri Jul 25 04:33:11 UTC 2025","passed","Fri Jul 25 04:36:56 UTC 2025","","test_self_healing","",""
"Test that relation data, like connection data, is updated correctly when scaling.","1024169","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Fri Jul 25 03:43:11 UTC 2025","passed","Fri Jul 25 04:00:15 UTC 2025","","test_new_relations_1","",""
"Build the charm and deploy it.","668811","test_deploy_active","tests.integration","Fri Jul 25 03:29:17 UTC 2025","passed","Fri Jul 25 03:40:26 UTC 2025","","test_password_rotation","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1366440","test_backup_ceph","tests.integration","Fri Jul 25 04:01:09 UTC 2025","passed","Fri Jul 25 04:23:56 UTC 2025","","test_backups_ceph","",""
"Test that the pre-upgrade-check action runs successfully.","3352","test_pre_upgrade_check","tests.integration.ha_tests","Fri Jul 25 04:11:48 UTC 2025","passed","Fri Jul 25 04:11:51 UTC 2025","","test_upgrade_from_stable","",""
"Test that's possible to change PostgreSQL parameters.","129363","test_postgresql_parameters_change","tests.integration","Fri Jul 25 04:21:31 UTC 2025","passed","Fri Jul 25 04:23:40 UTC 2025","","test_charm","",""
"Test superuser actions and the request for more permissions.","371","test_user_with_extra_roles","tests.integration.new_relations","Fri Jul 25 03:36:18 UTC 2025","broken","Fri Jul 25 03:36:18 UTC 2025","","test_new_relations_1","",""
"","1213482","test_removing_unit[roles3]","tests.integration.ha_tests","Fri Jul 25 04:55:38 UTC 2025","passed","Fri Jul 25 05:15:52 UTC 2025","","test_scaling_three_units_async","",""
"","80198","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Jul 25 04:01:56 UTC 2025","passed","Fri Jul 25 04:03:16 UTC 2025","","test_self_healing","",""
"Check that writes in one cluster are not replicated to another cluster.","581081","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Fri Jul 25 03:31:29 UTC 2025","passed","Fri Jul 25 03:41:10 UTC 2025","","test_replication","",""
"","436210","test_freeze_db_process[postgres]","tests.integration.ha_tests","Fri Jul 25 04:05:56 UTC 2025","passed","Fri Jul 25 04:13:12 UTC 2025","","test_self_healing","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Fri Jul 25 03:08:16 UTC 2025","skipped","Fri Jul 25 03:08:16 UTC 2025","","test_backups_pitr_aws","",""
"","198795","test_filter_out_degraded_replicas","tests.integration.new_relations","Fri Jul 25 03:32:59 UTC 2025","passed","Fri Jul 25 03:36:18 UTC 2025","","test_new_relations_1","",""
"","913223","test_removing_unit[roles1]","tests.integration.ha_tests","Fri Jul 25 04:33:13 UTC 2025","passed","Fri Jul 25 04:48:27 UTC 2025","","test_scaling_three_units","",""
"Test the audit plugin.","319157","test_audit_plugin","tests.integration","Fri Jul 25 02:59:57 UTC 2025","passed","Fri Jul 25 03:05:16 UTC 2025","","test_audit","",""
"Test async replication between two PostgreSQL clusters.","547029","test_async_replication","tests.integration.ha_tests","Fri Jul 25 03:22:51 UTC 2025","passed","Fri Jul 25 03:31:58 UTC 2025","","test_async_replication","",""
"Recreates the cluster from storage volumes.","1165652","test_cluster_restore","tests.integration.ha_tests","Fri Jul 25 04:40:58 UTC 2025","passed","Fri Jul 25 05:00:24 UTC 2025","","test_restore_cluster","",""
"Remove unit with force while storage is alive.","209067","test_app_force_removal","tests.integration.ha_tests","Fri Jul 25 03:28:53 UTC 2025","passed","Fri Jul 25 03:32:22 UTC 2025","","test_smoke","",""
"","152708","test_roles_blocking","tests.integration","Fri Jul 25 04:24:35 UTC 2025","passed","Fri Jul 25 04:27:07 UTC 2025","","test_db","",""
"","458035","test_removing_stereo_sync_standby","tests.integration.ha_tests","Fri Jul 25 04:11:05 UTC 2025","passed","Fri Jul 25 04:18:43 UTC 2025","","test_scaling","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","109328","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Fri Jul 25 04:20:30 UTC 2025","passed","Fri Jul 25 04:22:19 UTC 2025","","test_self_healing","",""
"Build and deploy two PostgreSQL clusters.","860615","test_build_and_deploy","tests.integration.ha_tests","Fri Jul 25 04:26:38 UTC 2025","passed","Fri Jul 25 04:40:58 UTC 2025","","test_restore_cluster","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","678719","test_deploy","tests.integration","Fri Jul 25 04:10:08 UTC 2025","passed","Fri Jul 25 04:21:27 UTC 2025","","test_charm","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Fri Jul 25 03:12:34 UTC 2025","skipped","Fri Jul 25 03:12:34 UTC 2025","","test_backups_aws","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","211952","test_config_parameters","tests.integration","Fri Jul 25 03:12:47 UTC 2025","passed","Fri Jul 25 03:16:19 UTC 2025","","test_config","",""
"Test charm deploy in dirty environment with garbage storage.","432619","test_charm_garbage_ignorance","tests.integration.ha_tests","Fri Jul 25 03:32:22 UTC 2025","passed","Fri Jul 25 03:39:35 UTC 2025","","test_smoke","",""
"Test that async replication works when scaling the clusters.","756592","test_scaling","tests.integration.ha_tests","Fri Jul 25 04:03:18 UTC 2025","passed","Fri Jul 25 04:15:55 UTC 2025","","test_async_replication","",""
"Test that an application can request additional databases using the same interface.","72074","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Fri Jul 25 03:41:59 UTC 2025","passed","Fri Jul 25 03:43:11 UTC 2025","","test_new_relations_1","",""
