"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the pre-upgrade-check action runs successfully.","3262","test_pre_upgrade_check","tests.integration.ha_tests","Wed Jul 16 04:37:12 UTC 2025","passed","Wed Jul 16 04:37:15 UTC 2025","","test_upgrade_from_stable","",""
"Deploy both charms (application and database) to use in the tests.","298306","test_deploy_charms","tests.integration.relations","Wed Jul 16 03:30:28 UTC 2025","passed","Wed Jul 16 03:35:27 UTC 2025","","test_relations","",""
"","573","test_invalid_extra_user_roles","tests.integration.new_relations","Wed Jul 16 03:56:26 UTC 2025","broken","Wed Jul 16 03:56:27 UTC 2025","","test_new_relations_1","",""
"Test that the relation can be broken and re-established.","632151","test_reestablish_relation","tests.integration.ha_tests","Wed Jul 16 04:45:39 UTC 2025","passed","Wed Jul 16 04:56:11 UTC 2025","","test_async_replication","",""
"Deploy both charms (application and database) to use in the tests.","744952","test_deploy_charms","tests.integration.new_relations","Wed Jul 16 03:07:34 UTC 2025","passed","Wed Jul 16 03:19:59 UTC 2025","","test_new_relations_1","",""
"","524607","test_removing_unit[roles2]","tests.integration.ha_tests","Wed Jul 16 03:54:24 UTC 2025","passed","Wed Jul 16 04:03:09 UTC 2025","","test_scaling_three_units_async","",""
"","792598","test_removing_unit[roles4]","tests.integration.ha_tests","Wed Jul 16 04:17:29 UTC 2025","passed","Wed Jul 16 04:30:41 UTC 2025","","test_scaling_three_units_async","",""
"Test application deploy in dirty environment with garbage storage from another application.","1011147","test_app_resources_conflicts_v3","tests.integration.ha_tests","Wed Jul 16 04:32:55 UTC 2025","passed","Wed Jul 16 04:49:46 UTC 2025","","test_smoke","",""
"Test charm deploy in dirty environment with garbage storage.","547990","test_charm_garbage_ignorance","tests.integration.ha_tests","Wed Jul 16 04:23:47 UTC 2025","passed","Wed Jul 16 04:32:55 UTC 2025","","test_smoke","",""
"","20470","test_extensions_blocking","tests.integration","Wed Jul 16 04:04:08 UTC 2025","passed","Wed Jul 16 04:04:28 UTC 2025","","test_db","",""
"Test that there is read-only endpoint in a scaled up cluster.","382919","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Wed Jul 16 03:20:41 UTC 2025","passed","Wed Jul 16 03:27:04 UTC 2025","","test_new_relations_1","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Wed Jul 16 05:11:31 UTC 2025","skipped","Wed Jul 16 05:11:31 UTC 2025","","test_self_healing","",""
"","2037","test_settings_are_correct[2]","tests.integration","Wed Jul 16 04:21:55 UTC 2025","passed","Wed Jul 16 04:21:57 UTC 2025","","test_charm","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Wed Jul 16 04:05:02 UTC 2025","skipped","Wed Jul 16 04:05:02 UTC 2025","","test_backups_gcp","",""
"Test that async replication fails back correctly.","139854","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Wed Jul 16 04:58:18 UTC 2025","passed","Wed Jul 16 05:00:38 UTC 2025","","test_async_replication","",""
"Build and deploy three unit of PostgreSQL.","732834","test_build_and_deploy","tests.integration.ha_tests","Wed Jul 16 04:21:20 UTC 2025","passed","Wed Jul 16 04:33:32 UTC 2025","","test_self_healing","",""
"","285447","test_freeze_db_process[postgres]","tests.integration.ha_tests","Wed Jul 16 04:51:32 UTC 2025","passed","Wed Jul 16 04:56:18 UTC 2025","","test_self_healing","",""
"","20001","test_pg_hba","tests.integration","Wed Jul 16 03:41:43 UTC 2025","broken","Wed Jul 16 03:42:03 UTC 2025","","test_pg_hba","",""
"","62555","test_majority","tests.integration.ha_tests","Wed Jul 16 04:28:26 UTC 2025","passed","Wed Jul 16 04:29:29 UTC 2025","","test_synchronous_policy","",""
"","171557","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Wed Jul 16 04:56:19 UTC 2025","passed","Wed Jul 16 04:59:10 UTC 2025","","test_self_healing","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Wed Jul 16 02:59:08 UTC 2025","skipped","Wed Jul 16 02:59:08 UTC 2025","","test_backups_aws","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Wed Jul 16 04:04:28 UTC 2025","skipped","Wed Jul 16 04:04:28 UTC 2025","","test_db","",""
"","191711","test_fail_and_rollback","tests.integration.ha_tests","Wed Jul 16 04:28:27 UTC 2025","passed","Wed Jul 16 04:31:39 UTC 2025","","test_upgrade","",""
"Kill primary unit, check reelection.","205504","test_reelection","tests.integration.ha_tests","Wed Jul 16 04:21:23 UTC 2025","passed","Wed Jul 16 04:24:49 UTC 2025","","test_replication","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","294369","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Wed Jul 16 05:00:40 UTC 2025","broken","Wed Jul 16 05:05:35 UTC 2025","","test_self_healing","",""
"Test that an application can request additional databases using the same interface.","72487","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Wed Jul 16 03:36:55 UTC 2025","passed","Wed Jul 16 03:38:08 UTC 2025","","test_new_relations_1","",""
"Test promoting the standby cluster.","254325","test_promote_standby","tests.integration.ha_tests","Wed Jul 16 04:41:23 UTC 2025","passed","Wed Jul 16 04:45:38 UTC 2025","","test_async_replication","",""
"","619203","test_removing_unit[roles0]","tests.integration.ha_tests","Wed Jul 16 04:06:15 UTC 2025","passed","Wed Jul 16 04:16:34 UTC 2025","","test_scaling_three_units","",""
"","147698","test_roles_blocking","tests.integration","Wed Jul 16 04:01:40 UTC 2025","passed","Wed Jul 16 04:04:08 UTC 2025","","test_db","",""
"","68","test_exporter_is_up[2]","tests.integration","Wed Jul 16 04:21:52 UTC 2025","passed","Wed Jul 16 04:21:52 UTC 2025","","test_charm","",""
"","239128","test_filter_out_degraded_replicas","tests.integration.new_relations","Wed Jul 16 03:27:08 UTC 2025","passed","Wed Jul 16 03:31:07 UTC 2025","","test_new_relations_1","",""
"","2","test_database_is_up[1]","tests.integration","Wed Jul 16 04:21:52 UTC 2025","passed","Wed Jul 16 04:21:52 UTC 2025","","test_charm","",""
"Test async replication between two PostgreSQL clusters.","511790","test_async_replication","tests.integration.ha_tests","Wed Jul 16 04:20:27 UTC 2025","passed","Wed Jul 16 04:28:59 UTC 2025","","test_async_replication","",""
"","78203","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Wed Jul 16 04:50:13 UTC 2025","passed","Wed Jul 16 04:51:31 UTC 2025","","test_self_healing","",""
"","0","test_scale_up","tests.integration","Wed Jul 16 04:16:25 UTC 2025","skipped","Wed Jul 16 04:16:25 UTC 2025","","test_subordinates","",""
"Test that two different application connect to the database with different credentials.","166910","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Wed Jul 16 03:31:07 UTC 2025","passed","Wed Jul 16 03:33:54 UTC 2025","","test_new_relations_1","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Wed Jul 16 04:10:39 UTC 2025","skipped","Wed Jul 16 04:10:39 UTC 2025","","test_backups_pitr_aws","",""
"","183712","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Wed Jul 16 03:35:27 UTC 2025","passed","Wed Jul 16 03:38:30 UTC 2025","","test_relations","",""
"","80498","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Wed Jul 16 04:47:31 UTC 2025","passed","Wed Jul 16 04:48:52 UTC 2025","","test_self_healing","",""
"","649468","test_removing_unit[roles0]","tests.integration.ha_tests","Wed Jul 16 03:34:50 UTC 2025","passed","Wed Jul 16 03:45:39 UTC 2025","","test_scaling_three_units_async","",""
"Test that an application can connect to different clusters of the same database.","89051","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Wed Jul 16 03:33:54 UTC 2025","passed","Wed Jul 16 03:35:23 UTC 2025","","test_new_relations_1","",""
