"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that check relation data.","186346","test_relations","tests.integration.new_relations","Sun Jul 20 04:10:38 UTC 2025","broken","Sun Jul 20 04:13:44 UTC 2025","","test_relations_coherence","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","86402","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Sun Jul 20 05:02:54 UTC 2025","passed","Sun Jul 20 05:04:21 UTC 2025","","test_self_healing","",""
"","40015","test_constant","tests.integration.ha_tests","Sun Jul 20 04:36:42 UTC 2025","passed","Sun Jul 20 04:37:22 UTC 2025","","test_synchronous_policy","",""
"","379","test_invalid_extra_user_roles","tests.integration.new_relations","Sun Jul 20 04:45:16 UTC 2025","broken","Sun Jul 20 04:45:17 UTC 2025","","test_new_relations_1","",""
"","0","test_deploy","tests.integration","Sun Jul 20 04:24:32 UTC 2025","skipped","Sun Jul 20 04:24:32 UTC 2025","","test_subordinates","",""
"Test data persists through a primary deletion.","2066467","test_persist_data_through_primary_deletion","tests.integration","Sun Jul 20 04:15:07 UTC 2025","broken","Sun Jul 20 04:49:33 UTC 2025","","test_charm","",""
"","149273","test_roles_blocking","tests.integration","Sun Jul 20 04:05:35 UTC 2025","passed","Sun Jul 20 04:08:04 UTC 2025","","test_db","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","209181","test_config_parameters","tests.integration","Sun Jul 20 03:21:29 UTC 2025","passed","Sun Jul 20 03:24:58 UTC 2025","","test_config","",""
"Completely cut and restore network.","335566","test_network_cut","tests.integration.ha_tests","Sun Jul 20 05:10:54 UTC 2025","passed","Sun Jul 20 05:16:30 UTC 2025","","test_self_healing","",""
"","16022","test_default_all","tests.integration.ha_tests","Sun Jul 20 04:35:44 UTC 2025","passed","Sun Jul 20 04:36:00 UTC 2025","","test_synchronous_policy","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","643892","test_deploy_stable","tests.integration.ha_tests","Sun Jul 20 04:05:16 UTC 2025","passed","Sun Jul 20 04:16:00 UTC 2025","","test_upgrade_from_stable","",""
"Test that async replication fails back correctly.","0","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Sun Jul 20 03:58:36 UTC 2025","skipped","Sun Jul 20 03:58:36 UTC 2025","","test_async_replication","",""
"Build and deploy two PostgreSQL clusters.","638438","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 20 04:29:31 UTC 2025","passed","Sun Jul 20 04:40:10 UTC 2025","","test_scaling","",""
"","805354","test_scale_to_five_units","tests.integration.ha_tests","Sun Jul 20 04:58:50 UTC 2025","passed","Sun Jul 20 05:12:15 UTC 2025","","test_scaling","",""
"","57","test_exporter_is_up[2]","tests.integration","Sun Jul 20 03:46:03 UTC 2025","passed","Sun Jul 20 03:46:03 UTC 2025","","test_charm","",""
"","1165655","test_removing_unit[roles2]","tests.integration.ha_tests","Sun Jul 20 04:59:07 UTC 2025","passed","Sun Jul 20 05:18:32 UTC 2025","","test_scaling_three_units","",""
"","1037","test_settings_are_correct[0]","tests.integration","Sun Jul 20 03:46:03 UTC 2025","passed","Sun Jul 20 03:46:04 UTC 2025","","test_charm","",""
"Build and deploy three unit of PostgreSQL.","776184","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 20 04:23:35 UTC 2025","passed","Sun Jul 20 04:36:31 UTC 2025","","test_self_healing","",""
"Test that the password can't be set to an empty string.","33279","test_empty_password","tests.integration","Sun Jul 20 04:36:45 UTC 2025","passed","Sun Jul 20 04:37:18 UTC 2025","","test_password_rotation","",""
"Test basic functionality of database relation interface.","3791","test_database_relation_with_charm_libraries","tests.integration.new_relations","Sun Jul 20 04:16:19 UTC 2025","passed","Sun Jul 20 04:16:23 UTC 2025","","test_new_relations_1","",""
"","41610","test_majority","tests.integration.ha_tests","Sun Jul 20 04:36:00 UTC 2025","passed","Sun Jul 20 04:36:42 UTC 2025","","test_synchronous_policy","",""
"","453904","test_removing_stereo_sync_standby","tests.integration.ha_tests","Sun Jul 20 04:51:15 UTC 2025","passed","Sun Jul 20 04:58:49 UTC 2025","","test_scaling","",""
"Test charm deploy in dirty environment with garbage storage.","426750","test_charm_garbage_ignorance","tests.integration.ha_tests","Sun Jul 20 04:35:25 UTC 2025","passed","Sun Jul 20 04:42:32 UTC 2025","","test_smoke","",""
"","934015","test_removing_unit[roles3]","tests.integration.ha_tests","Sun Jul 20 05:18:34 UTC 2025","passed","Sun Jul 20 05:34:08 UTC 2025","","test_scaling_three_units","",""
"","272910","test_freeze_db_process[postgres]","tests.integration.ha_tests","Sun Jul 20 04:54:17 UTC 2025","passed","Sun Jul 20 04:58:50 UTC 2025","","test_self_healing","",""
"","506686","test_removing_unit[roles1]","tests.integration.ha_tests","Sun Jul 20 04:50:39 UTC 2025","passed","Sun Jul 20 04:59:06 UTC 2025","","test_scaling_three_units","",""
"","0","test_scale_up","tests.integration","Sun Jul 20 04:24:32 UTC 2025","skipped","Sun Jul 20 04:24:32 UTC 2025","","test_subordinates","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Sun Jul 20 03:08:27 UTC 2025","skipped","Sun Jul 20 03:08:27 UTC 2025","","test_backups_pitr_aws","",""
"","1018","test_get_data_integrator_credentials","tests.integration.ha_tests","Sun Jul 20 03:43:06 UTC 2025","passed","Sun Jul 20 03:43:07 UTC 2025","","test_async_replication","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2330","test_password_from_secret_same_as_cli","tests.integration","Sun Jul 20 04:36:43 UTC 2025","passed","Sun Jul 20 04:36:45 UTC 2025","","test_password_rotation","",""
"","78239","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Sun Jul 20 04:51:38 UTC 2025","passed","Sun Jul 20 04:52:56 UTC 2025","","test_self_healing","",""
"Test that the admin role gives access to all the databases.","2179","test_admin_role","tests.integration.new_relations","Sun Jul 20 04:45:14 UTC 2025","broken","Sun Jul 20 04:45:16 UTC 2025","","test_new_relations_1","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","504045","test_plugins","tests.integration","Sun Jul 20 04:28:23 UTC 2025","passed","Sun Jul 20 04:36:47 UTC 2025","","test_plugins","",""
"","579368","test_removing_unit[roles2]","tests.integration.ha_tests","Sun Jul 20 04:46:17 UTC 2025","passed","Sun Jul 20 04:55:56 UTC 2025","","test_scaling_three_units_async","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","131304","test_plugin_objects","tests.integration","Sun Jul 20 04:36:47 UTC 2025","passed","Sun Jul 20 04:38:58 UTC 2025","","test_plugins","",""
"Kill primary unit, check reelection.","202673","test_reelection","tests.integration.ha_tests","Sun Jul 20 03:28:44 UTC 2025","passed","Sun Jul 20 03:32:07 UTC 2025","","test_replication","",""
"Test that relation data, like connection data, is updated correctly when scaling.","1065137","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Sun Jul 20 04:26:33 UTC 2025","passed","Sun Jul 20 04:44:19 UTC 2025","","test_new_relations_1","",""
"Test that there is no read-only endpoint in a standalone cluster.","49858","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sun Jul 20 04:09:06 UTC 2025","passed","Sun Jul 20 04:09:56 UTC 2025","","test_new_relations_1","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","2197014","test_landscape_scalable_bundle_db","tests.integration","Sun Jul 20 03:51:19 UTC 2025","passed","Sun Jul 20 04:27:56 UTC 2025","","test_db_admin","",""
"","20916","test_extensions_blocking","tests.integration","Sun Jul 20 04:08:04 UTC 2025","passed","Sun Jul 20 04:08:25 UTC 2025","","test_db","",""
"","52449","test_switchover_sync_standby","tests.integration","Sun Jul 20 04:14:14 UTC 2025","passed","Sun Jul 20 04:15:07 UTC 2025","","test_charm","",""
"Build and deploy two PostgreSQL clusters.","833811","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 20 04:08:53 UTC 2025","passed","Sun Jul 20 04:22:46 UTC 2025","","test_restore_cluster","",""
"Build and deploy two PostgreSQL clusters.","764151","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 20 04:12:39 UTC 2025","passed","Sun Jul 20 04:25:24 UTC 2025","","test_scaling_three_units_async","",""
"","302439","test_upgrade_from_edge","tests.integration.ha_tests","Sun Jul 20 04:15:24 UTC 2025","passed","Sun Jul 20 04:20:26 UTC 2025","","test_upgrade","",""
"Build and deploy two PostgreSQL clusters.","689568","test_build_and_deploy","tests.integration.ha_tests","Sun Jul 20 04:24:14 UTC 2025","passed","Sun Jul 20 04:35:44 UTC 2025","","test_synchronous_policy","",""
"","772916","test_removing_unit[roles3]","tests.integration.ha_tests","Sun Jul 20 04:55:57 UTC 2025","passed","Sun Jul 20 05:08:50 UTC 2025","","test_scaling_three_units_async","",""
"","214","test_postgresql_locales","tests.integration","Sun Jul 20 03:46:07 UTC 2025","passed","Sun Jul 20 03:46:07 UTC 2025","","test_charm","",""
"Remove unit with force while storage is alive.","190084","test_app_force_removal","tests.integration.ha_tests","Sun Jul 20 04:32:15 UTC 2025","passed","Sun Jul 20 04:35:25 UTC 2025","","test_smoke","",""
"","0","test_scale_down","tests.integration","Sun Jul 20 04:24:32 UTC 2025","skipped","Sun Jul 20 04:24:32 UTC 2025","","test_subordinates","",""
"","4","test_database_is_up[0]","tests.integration","Sun Jul 20 03:46:02 UTC 2025","passed","Sun Jul 20 03:46:02 UTC 2025","","test_charm","",""
"Test that relation data, like connection data, is updated correctly when scaling.","1016617","test_relation_data_is_updated_correctly_when_scaling","tests.integration","Sun Jul 20 03:48:39 UTC 2025","passed","Sun Jul 20 04:05:35 UTC 2025","","test_db","",""
"Test that the pre-upgrade-check action runs successfully.","4202","test_pre_upgrade_check","tests.integration.ha_tests","Sun Jul 20 04:15:20 UTC 2025","passed","Sun Jul 20 04:15:24 UTC 2025","","test_upgrade","",""
"","205656","test_fail_and_rollback","tests.integration.ha_tests","Sun Jul 20 04:20:27 UTC 2025","passed","Sun Jul 20 04:23:53 UTC 2025","","test_upgrade","",""
"","454413","test_pg_hba","tests.integration","Sun Jul 20 03:08:07 UTC 2025","passed","Sun Jul 20 03:15:42 UTC 2025","","test_pg_hba","",""
"Test that's possible to change PostgreSQL parameters.","139106","test_postgresql_parameters_change","tests.integration","Sun Jul 20 03:46:07 UTC 2025","passed","Sun Jul 20 03:48:26 UTC 2025","","test_charm","",""
"Test that async replication works when scaling the clusters.","0","test_scaling","tests.integration.ha_tests","Sun Jul 20 03:58:36 UTC 2025","skipped","Sun Jul 20 03:58:36 UTC 2025","","test_async_replication","",""
"","1255751","test_removing_raft_majority","tests.integration.ha_tests","Sun Jul 20 05:12:15 UTC 2025","passed","Sun Jul 20 05:33:11 UTC 2025","","test_scaling","",""
