"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15887","test_default_all","tests.integration.ha_tests","Mon Jul 21 04:25:57 UTC 2025","passed","Mon Jul 21 04:26:12 UTC 2025","","test_synchronous_policy","",""
"Deploy both charms (application and database) to use in the tests.","276057","test_deploy_charms","tests.integration.relations","Mon Jul 21 04:32:45 UTC 2025","passed","Mon Jul 21 04:37:21 UTC 2025","","test_relations","",""
"Test promoting the standby cluster.","297140","test_promote_standby","tests.integration.ha_tests","Mon Jul 21 04:19:29 UTC 2025","passed","Mon Jul 21 04:24:27 UTC 2025","","test_async_replication","",""
"Deploy Mailman3 Core to test the 'db' relation.","733154","test_mailman3_core_db","tests.integration","Mon Jul 21 03:07:56 UTC 2025","passed","Mon Jul 21 03:20:09 UTC 2025","","test_db","",""
"Build the charm and deploy it.","679759","test_deploy_active","tests.integration","Mon Jul 21 04:00:41 UTC 2025","passed","Mon Jul 21 04:12:01 UTC 2025","","test_password_rotation","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","489691","test_plugins","tests.integration","Mon Jul 21 03:07:27 UTC 2025","passed","Mon Jul 21 03:15:36 UTC 2025","","test_plugins","",""
"","283090","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Jul 21 05:09:39 UTC 2025","passed","Mon Jul 21 05:14:22 UTC 2025","","test_self_healing","",""
"Check that writes in one cluster are not replicated to another cluster.","608602","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Mon Jul 21 04:34:28 UTC 2025","passed","Mon Jul 21 04:44:37 UTC 2025","","test_replication","",""
"","0","test_scale_up","tests.integration","Mon Jul 21 04:24:52 UTC 2025","skipped","Mon Jul 21 04:24:52 UTC 2025","","test_subordinates","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2305","test_password_from_secret_same_as_cli","tests.integration","Mon Jul 21 04:16:52 UTC 2025","passed","Mon Jul 21 04:16:55 UTC 2025","","test_password_rotation","",""
"Build and deploy two PostgreSQL clusters.","648768","test_build_and_deploy","tests.integration.ha_tests","Mon Jul 21 04:15:08 UTC 2025","passed","Mon Jul 21 04:25:57 UTC 2025","","test_synchronous_policy","",""
"","0","test_scale_down","tests.integration","Mon Jul 21 04:24:52 UTC 2025","skipped","Mon Jul 21 04:24:52 UTC 2025","","test_subordinates","",""
"Test that the relation can be broken and re-established.","561903","test_reestablish_relation","tests.integration.ha_tests","Mon Jul 21 04:24:28 UTC 2025","passed","Mon Jul 21 04:33:49 UTC 2025","","test_async_replication","",""
"","477853","test_removing_unit[roles1]","tests.integration.ha_tests","Mon Jul 21 04:06:42 UTC 2025","passed","Mon Jul 21 04:14:40 UTC 2025","","test_scaling_three_units","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","706269","test_deploy","tests.integration","Mon Jul 21 03:46:29 UTC 2025","passed","Mon Jul 21 03:58:15 UTC 2025","","test_charm","",""
"Test that the password can't be set to an empty string.","35303","test_empty_password","tests.integration","Mon Jul 21 04:16:55 UTC 2025","passed","Mon Jul 21 04:17:30 UTC 2025","","test_password_rotation","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","204112","test_config_parameters","tests.integration","Mon Jul 21 04:07:22 UTC 2025","passed","Mon Jul 21 04:10:46 UTC 2025","","test_config","",""
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","0","test_backup_gcp","tests.integration","Mon Jul 21 03:11:41 UTC 2025","skipped","Mon Jul 21 03:11:41 UTC 2025","","test_backups_gcp","",""
"","71338","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Mon Jul 21 04:40:06 UTC 2025","passed","Mon Jul 21 04:41:17 UTC 2025","","test_relations","",""
"","0","test_removing_unit[roles3]","tests.integration.ha_tests","Mon Jul 21 04:30:08 UTC 2025","skipped","Mon Jul 21 04:30:08 UTC 2025","","test_scaling_three_units","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1336991","test_backup_ceph","tests.integration","Mon Jul 21 04:06:07 UTC 2025","passed","Mon Jul 21 04:28:24 UTC 2025","","test_backups_ceph","",""
"Test that the admin role gives access to all the databases.","3276","test_admin_role","tests.integration.new_relations","Mon Jul 21 05:18:19 UTC 2025","broken","Mon Jul 21 05:18:23 UTC 2025","","test_new_relations_1","",""
"","78186","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Mon Jul 21 04:59:50 UTC 2025","passed","Mon Jul 21 05:01:08 UTC 2025","","test_self_healing","",""
"Test that there is read-only endpoint in a scaled up cluster.","373771","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Mon Jul 21 04:43:11 UTC 2025","passed","Mon Jul 21 04:49:25 UTC 2025","","test_new_relations_1","",""
"Test that in general, there is no change when password validation fails.","11467","test_no_password_change_on_invalid_password","tests.integration","Mon Jul 21 04:17:32 UTC 2025","passed","Mon Jul 21 04:17:44 UTC 2025","","test_password_rotation","",""
"","1024","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Mon Jul 21 04:19:28 UTC 2025","passed","Mon Jul 21 04:19:29 UTC 2025","","test_async_replication","",""
"Test that the pre-upgrade-check action runs successfully.","3135","test_pre_upgrade_check","tests.integration.ha_tests","Mon Jul 21 03:46:53 UTC 2025","passed","Mon Jul 21 03:46:56 UTC 2025","","test_upgrade_from_stable","",""
"Test that two different application connect to the database with different credentials.","166545","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Mon Jul 21 04:53:29 UTC 2025","passed","Mon Jul 21 04:56:16 UTC 2025","","test_new_relations_1","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Mon Jul 21 03:38:42 UTC 2025","skipped","Mon Jul 21 03:38:42 UTC 2025","","test_db","",""
"Build and deploy two PostgreSQL clusters.","708693","test_build_and_deploy","tests.integration.ha_tests","Mon Jul 21 03:50:28 UTC 2025","passed","Mon Jul 21 04:02:17 UTC 2025","","test_scaling_three_units_async","",""
"","526744","test_removing_unit[roles1]","tests.integration.ha_tests","Mon Jul 21 04:11:58 UTC 2025","passed","Mon Jul 21 04:20:44 UTC 2025","","test_scaling_three_units_async","",""
"Test data is replicated to new units after a scale up.","1631510","test_scale_down_and_up","tests.integration","Mon Jul 21 04:01:46 UTC 2025","passed","Mon Jul 21 04:28:58 UTC 2025","","test_charm","",""
"Build and deploy two PostgreSQL clusters.","727081","test_build_and_deploy","tests.integration.ha_tests","Mon Jul 21 03:44:27 UTC 2025","passed","Mon Jul 21 03:56:34 UTC 2025","","test_scaling_three_units","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Mon Jul 21 03:11:42 UTC 2025","skipped","Mon Jul 21 03:11:42 UTC 2025","","test_backups_gcp","",""
