"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_removing_stereo_primary","tests.integration.ha_tests","Sat Aug 16 03:56:26 UTC 2025","skipped","Sat Aug 16 03:56:26 UTC 2025","","test_scaling","",""
"Test updating from stable channel.","0","test_upgrade_from_stable","tests.integration.ha_tests","Sat Aug 16 03:31:31 UTC 2025","skipped","Sat Aug 16 03:31:31 UTC 2025","","test_upgrade_from_stable","",""
"Test that async replication fails back correctly.","0","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Sat Aug 16 03:11:33 UTC 2025","skipped","Sat Aug 16 03:11:33 UTC 2025","","test_async_replication","",""
"","4","test_database_is_up[1]","tests.integration","Sat Aug 16 03:49:25 UTC 2025","passed","Sat Aug 16 03:49:25 UTC 2025","","test_charm","",""
"Test that check relation data.","182327","test_relations","tests.integration.new_relations","Sat Aug 16 03:32:16 UTC 2025","broken","Sat Aug 16 03:35:18 UTC 2025","","test_relations_coherence","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    ","0","test_storage_re_use","tests.integration.ha_tests","Sat Aug 16 04:08:34 UTC 2025","skipped","Sat Aug 16 04:08:34 UTC 2025","","test_self_healing","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1282676","test_backup_ceph","tests.integration","Sat Aug 16 02:42:06 UTC 2025","passed","Sat Aug 16 03:03:29 UTC 2025","","test_backups_ceph","",""
"Test charm deploy in dirty environment with garbage storage.","537534","test_charm_garbage_ignorance","tests.integration.ha_tests","Sat Aug 16 03:51:29 UTC 2025","passed","Sat Aug 16 04:00:27 UTC 2025","","test_smoke","",""
"","0","test_scale_down","tests.integration","Sat Aug 16 02:51:03 UTC 2025","skipped","Sat Aug 16 02:51:03 UTC 2025","","test_subordinates","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Sat Aug 16 04:08:38 UTC 2025","skipped","Sat Aug 16 04:08:38 UTC 2025","","test_self_healing","",""
