"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Kill primary unit, check reelection.","193285","test_reelection","tests.integration.ha_tests","Fri Jul 04 03:32:10 UTC 2025","passed","Fri Jul 04 03:35:23 UTC 2025","","test_replication","",""
"","238397","test_invalid_extra_user_roles","tests.integration.new_relations","Fri Jul 04 03:58:06 UTC 2025","passed","Fri Jul 04 04:02:05 UTC 2025","","test_new_relations_1","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Fri Jul 04 03:22:21 UTC 2025","skipped","Fri Jul 04 03:22:21 UTC 2025","","test_backups_aws","",""
"","0","test_deploy","tests.integration","Fri Jul 04 03:48:25 UTC 2025","skipped","Fri Jul 04 03:48:25 UTC 2025","","test_subordinates","",""
"Build and deploy two PostgreSQL clusters.","726747","test_build_and_deploy","tests.integration.ha_tests","Fri Jul 04 03:55:39 UTC 2025","passed","Fri Jul 04 04:07:46 UTC 2025","","test_scaling_three_units_async","",""
"","0","test_scale_down","tests.integration","Fri Jul 04 03:48:25 UTC 2025","skipped","Fri Jul 04 03:48:25 UTC 2025","","test_subordinates","",""
"Test application deploy in dirty environment with garbage storage from another application.","0","test_app_resources_conflicts_v2","tests.integration.ha_tests","Fri Jul 04 04:41:12 UTC 2025","skipped","Fri Jul 04 04:41:12 UTC 2025","","test_smoke","",""
"","57","test_exporter_is_up[2]","tests.integration","Fri Jul 04 03:38:52 UTC 2025","passed","Fri Jul 04 03:38:52 UTC 2025","","test_charm","",""
"Build and deploy two PostgreSQL clusters.","796728","test_build_and_deploy","tests.integration.ha_tests","Fri Jul 04 03:49:26 UTC 2025","passed","Fri Jul 04 04:02:43 UTC 2025","","test_restore_cluster","",""
"Build and deploy two PostgreSQL clusters.","709315","test_build_and_deploy","tests.integration.ha_tests","Fri Jul 04 04:10:26 UTC 2025","passed","Fri Jul 04 04:22:15 UTC 2025","","test_scaling_three_units","",""
"","79142","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Jul 04 04:15:49 UTC 2025","passed","Fri Jul 04 04:17:08 UTC 2025","","test_self_healing","",""
"Check that writes in one cluster are not replicated to another cluster.","567147","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Fri Jul 04 03:35:37 UTC 2025","passed","Fri Jul 04 03:45:04 UTC 2025","","test_replication","",""
"","302953","test_upgrade_from_edge","tests.integration.ha_tests","Fri Jul 04 04:19:02 UTC 2025","passed","Fri Jul 04 04:24:05 UTC 2025","","test_upgrade","",""
"","756003","test_removing_unit[roles2]","tests.integration.ha_tests","Fri Jul 04 04:40:47 UTC 2025","passed","Fri Jul 04 04:53:23 UTC 2025","","test_scaling_three_units","",""
"","494054","test_removing_unit[roles2]","tests.integration.ha_tests","Fri Jul 04 04:25:24 UTC 2025","passed","Fri Jul 04 04:33:38 UTC 2025","","test_scaling_three_units_async","",""
"","68012","test_constant","tests.integration.ha_tests","Fri Jul 04 04:04:00 UTC 2025","passed","Fri Jul 04 04:05:08 UTC 2025","","test_synchronous_policy","",""
"Test switching over to the second cluster.","807714","test_switchover","tests.integration.ha_tests","Fri Jul 04 03:51:16 UTC 2025","passed","Fri Jul 04 04:04:43 UTC 2025","","test_async_replication","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","196510","test_config_parameters","tests.integration","Fri Jul 04 03:27:47 UTC 2025","passed","Fri Jul 04 03:31:04 UTC 2025","","test_config","",""
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","0","test_backup_gcp","tests.integration","Fri Jul 04 02:55:12 UTC 2025","skipped","Fri Jul 04 02:55:12 UTC 2025","","test_backups_gcp","",""
"Test that TLS is enabled when relating to the TLS Certificates Operator.","1061198","test_tls_enabled","tests.integration","Fri Jul 04 03:51:18 UTC 2025","passed","Fri Jul 04 04:08:59 UTC 2025","","test_tls","",""
"Test that the pre-upgrade-check action runs successfully.","3390","test_pre_upgrade_check","tests.integration.ha_tests","Fri Jul 04 04:18:58 UTC 2025","passed","Fri Jul 04 04:19:02 UTC 2025","","test_upgrade","",""
"","79096","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Jul 04 04:18:30 UTC 2025","passed","Fri Jul 04 04:19:49 UTC 2025","","test_self_healing","",""
"","477042","test_pg_hba","tests.integration","Fri Jul 04 03:13:00 UTC 2025","passed","Fri Jul 04 03:20:57 UTC 2025","","test_pg_hba","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Fri Jul 04 02:55:12 UTC 2025","skipped","Fri Jul 04 02:55:12 UTC 2025","","test_backups_gcp","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","610428","test_deploy_stable","tests.integration.ha_tests","Fri Jul 04 03:52:17 UTC 2025","passed","Fri Jul 04 04:02:28 UTC 2025","","test_upgrade_from_stable","",""
"","1088491","test_removing_raft_majority","tests.integration.ha_tests","Fri Jul 04 04:50:28 UTC 2025","passed","Fri Jul 04 05:08:36 UTC 2025","","test_scaling","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","660685","test_deploy","tests.integration","Fri Jul 04 03:27:51 UTC 2025","passed","Fri Jul 04 03:38:52 UTC 2025","","test_charm","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1350142","test_backup_ceph","tests.integration","Fri Jul 04 03:07:27 UTC 2025","passed","Fri Jul 04 03:29:57 UTC 2025","","test_backups_ceph","",""
"","555649","test_removing_stereo_sync_standby","tests.integration.ha_tests","Fri Jul 04 04:27:37 UTC 2025","passed","Fri Jul 04 04:36:53 UTC 2025","","test_scaling","",""
