"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_scale_up","tests.integration","Sun Jul 27 04:16:43 UTC 2025","skipped","Sun Jul 27 04:16:43 UTC 2025","","test_subordinates","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","172970","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sun Jul 27 04:50:48 UTC 2025","passed","Sun Jul 27 04:53:41 UTC 2025","","test_self_healing","",""
"Test that there is read-only endpoint in a scaled up cluster.","372955","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Sun Jul 27 03:20:45 UTC 2025","passed","Sun Jul 27 03:26:58 UTC 2025","","test_new_relations_1","",""
"","645674","test_removing_stereo_primary","tests.integration.ha_tests","Sun Jul 27 04:40:31 UTC 2025","passed","Sun Jul 27 04:51:17 UTC 2025","","test_scaling","",""
"Kill primary unit, check reelection.","189618","test_reelection","tests.integration.ha_tests","Sun Jul 27 03:28:37 UTC 2025","passed","Sun Jul 27 03:31:47 UTC 2025","","test_replication","",""
"","15949","test_default_all","tests.integration.ha_tests","Sun Jul 27 04:10:40 UTC 2025","passed","Sun Jul 27 04:10:56 UTC 2025","","test_synchronous_policy","",""
"Test that there is no read-only endpoint in a standalone cluster.","42046","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sun Jul 27 03:20:03 UTC 2025","passed","Sun Jul 27 03:20:45 UTC 2025","","test_new_relations_1","",""
"Test application deploy in dirty environment with garbage storage from another application.","0","test_app_resources_conflicts_v2","tests.integration.ha_tests","Sun Jul 27 04:40:43 UTC 2025","skipped","Sun Jul 27 04:40:43 UTC 2025","","test_smoke","",""
"Test that relation data, like connection data, is updated correctly when scaling.","1011793","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Sun Jul 27 03:36:58 UTC 2025","passed","Sun Jul 27 03:53:50 UTC 2025","","test_new_relations_1","",""
"Test that an application can connect to different clusters of the same database.","87169","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Sun Jul 27 03:32:54 UTC 2025","passed","Sun Jul 27 03:34:21 UTC 2025","","test_new_relations_1","",""
"Deploy both charms (application and database) to use in the tests.","309289","test_deploy_charms","tests.integration.relations","Sun Jul 27 04:29:03 UTC 2025","passed","Sun Jul 27 04:34:12 UTC 2025","","test_relations","",""
"","956785","test_removing_unit[roles4]","tests.integration.ha_tests","Sun Jul 27 05:27:34 UTC 2025","passed","Sun Jul 27 05:43:31 UTC 2025","","test_scaling_three_units_async","",""
