"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Tue Sep 02 03:05:29 UTC 2025","skipped","Tue Sep 02 03:05:29 UTC 2025","","test_async_replication","",""
"","0","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Tue Sep 02 03:56:08 UTC 2025","skipped","Tue Sep 02 03:56:08 UTC 2025","","test_relations","",""
"Test that there is read-only endpoint in a scaled up cluster.","0","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Tue Sep 02 03:30:58 UTC 2025","skipped","Tue Sep 02 03:30:58 UTC 2025","","test_new_relations_1","",""
"","","test_extensions_blocking","tests.integration","","unknown","","","test_db","",""
"","0","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Tue Sep 02 04:01:58 UTC 2025","skipped","Tue Sep 02 04:01:58 UTC 2025","","test_self_healing","",""
"","247","test_postgresql_locales","tests.integration","Tue Sep 02 02:51:52 UTC 2025","passed","Tue Sep 02 02:51:53 UTC 2025","","test_charm","",""
"","0","test_upgrade_from_edge","tests.integration.ha_tests","Tue Sep 02 03:36:27 UTC 2025","skipped","Tue Sep 02 03:36:27 UTC 2025","","test_upgrade","",""
"","1036","test_settings_are_correct[0]","tests.integration","Tue Sep 02 02:51:47 UTC 2025","passed","Tue Sep 02 02:51:48 UTC 2025","","test_charm","",""
"","207513","test_switchover_sync_standby","tests.integration","Tue Sep 02 03:40:18 UTC 2025","broken","Tue Sep 02 03:43:46 UTC 2025","","test_charm","",""
"Test that an application can connect to different clusters of the same database.","0","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Tue Sep 02 03:30:58 UTC 2025","skipped","Tue Sep 02 03:30:58 UTC 2025","","test_new_relations_1","",""
"","0","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Tue Sep 02 03:56:08 UTC 2025","skipped","Tue Sep 02 03:56:08 UTC 2025","","test_relations","",""
"Build the charm and deploy it.","8061","test_deploy_active","tests.integration","Tue Sep 02 03:51:43 UTC 2025","passed","Tue Sep 02 03:51:51 UTC 2025","","test_tls","",""
"Build and deploy two PostgreSQL clusters.","717982","test_build_and_deploy","tests.integration.ha_tests","Tue Sep 02 03:51:55 UTC 2025","passed","Tue Sep 02 04:03:52 UTC 2025","","test_synchronous_policy","",""
"Test that async replication fails over correctly.","0","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","Tue Sep 02 03:05:29 UTC 2025","skipped","Tue Sep 02 03:05:29 UTC 2025","","test_async_replication","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Tue Sep 02 04:01:58 UTC 2025","skipped","Tue Sep 02 04:01:58 UTC 2025","","test_self_healing","",""
"","2","test_database_is_up[2]","tests.integration","Tue Sep 02 02:51:47 UTC 2025","passed","Tue Sep 02 02:51:47 UTC 2025","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1505712","test_deploy_latest","tests.integration.ha_tests","Tue Sep 02 03:11:21 UTC 2025","broken","Tue Sep 02 03:36:27 UTC 2025","","test_upgrade","",""
"Deploy both charms (application and database) to use in the tests.","3008372","test_deploy_charms","tests.integration.new_relations","Tue Sep 02 02:40:50 UTC 2025","broken","Tue Sep 02 03:30:58 UTC 2025","","test_new_relations_1","",""
"Test password rotation action.","395378","test_password_rotation","tests.integration","Tue Sep 02 03:14:29 UTC 2025","passed","Tue Sep 02 03:21:05 UTC 2025","","test_password_rotation","",""
"","0","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Tue Sep 02 04:01:58 UTC 2025","skipped","Tue Sep 02 04:01:58 UTC 2025","","test_self_healing","",""
"Test that the admin role gives access to all the databases.","0","test_admin_role","tests.integration.new_relations","Tue Sep 02 03:30:58 UTC 2025","skipped","Tue Sep 02 03:30:58 UTC 2025","","test_new_relations_1","",""
"","42779","test_constant","tests.integration.ha_tests","Tue Sep 02 04:05:07 UTC 2025","passed","Tue Sep 02 04:05:50 UTC 2025","","test_synchronous_policy","",""
"Test application deploy in dirty environment with garbage storage from another application.","","test_app_resources_conflicts_v3","tests.integration.ha_tests","","unknown","","","test_smoke","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    ","0","test_storage_re_use","tests.integration.ha_tests","Tue Sep 02 04:01:53 UTC 2025","skipped","Tue Sep 02 04:01:53 UTC 2025","","test_self_healing","",""
"Test that user can't connect with empty password.","2034","test_db_connection_with_empty_password","tests.integration","Tue Sep 02 03:21:42 UTC 2025","passed","Tue Sep 02 03:21:44 UTC 2025","","test_password_rotation","",""
"Test async replication between two PostgreSQL clusters.","0","test_async_replication","tests.integration.ha_tests","Tue Sep 02 03:05:29 UTC 2025","skipped","Tue Sep 02 03:05:29 UTC 2025","","test_async_replication","",""
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","0","test_backup_gcp","tests.integration","Tue Sep 02 02:36:03 UTC 2025","skipped","Tue Sep 02 02:36:03 UTC 2025","","test_backups_gcp","",""
"Test data persists through a primary deletion.","1502470","test_persist_data_through_primary_deletion","tests.integration","Tue Sep 02 03:43:46 UTC 2025","broken","Tue Sep 02 04:08:48 UTC 2025","","test_charm","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","Tue Sep 02 03:36:27 UTC 2025","skipped","Tue Sep 02 03:36:27 UTC 2025","","test_upgrade","",""
"Test application deploy in dirty environment with garbage storage from another application.","","test_app_resources_conflicts_v2","tests.integration.ha_tests","","unknown","","","test_smoke","",""
"Kill primary unit, check reelection.","0","test_reelection","tests.integration.ha_tests","Tue Sep 02 03:41:44 UTC 2025","skipped","Tue Sep 02 03:41:44 UTC 2025","","test_replication","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","2171198","test_landscape_scalable_bundle_db","tests.integration","Tue Sep 02 03:46:19 UTC 2025","passed","Tue Sep 02 04:22:30 UTC 2025","","test_db_admin","",""
"Build and deploy two PostgreSQL clusters.","1506566","test_build_and_deploy","tests.integration.ha_tests","Tue Sep 02 03:52:47 UTC 2025","broken","Tue Sep 02 04:17:54 UTC 2025","","test_scaling_three_units_async","",""
"","0","test_deploy","tests.integration","Tue Sep 02 03:47:24 UTC 2025","skipped","Tue Sep 02 03:47:24 UTC 2025","","test_subordinates","",""
"","46","test_exporter_is_up[2]","tests.integration","Tue Sep 02 02:51:47 UTC 2025","passed","Tue Sep 02 02:51:47 UTC 2025","","test_charm","",""
"Test that's possible to change PostgreSQL parameters.","152429","test_postgresql_parameters_change","tests.integration","Tue Sep 02 02:51:53 UTC 2025","passed","Tue Sep 02 02:54:25 UTC 2025","","test_charm","",""
"Deploy both charms (application and database) to use in the tests.","3007035","test_deploy_charms","tests.integration.relations","Tue Sep 02 03:06:01 UTC 2025","broken","Tue Sep 02 03:56:08 UTC 2025","","test_relations","",""
"","0","test_scale_to_five_units","tests.integration.ha_tests","Tue Sep 02 03:27:12 UTC 2025","skipped","Tue Sep 02 03:27:12 UTC 2025","","test_scaling","",""
"Build and deploy three unit of PostgreSQL.","1509321","test_build_and_deploy","tests.integration.ha_tests","Tue Sep 02 03:16:35 UTC 2025","broken","Tue Sep 02 03:41:44 UTC 2025","","test_replication","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","217263","test_config_parameters","tests.integration","Tue Sep 02 03:12:21 UTC 2025","passed","Tue Sep 02 03:15:59 UTC 2025","","test_config","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Tue Sep 02 04:01:58 UTC 2025","skipped","Tue Sep 02 04:01:58 UTC 2025","","test_self_healing","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Tue Sep 02 04:01:58 UTC 2025","skipped","Tue Sep 02 04:01:58 UTC 2025","","test_self_healing","",""
"Test promoting the standby cluster.","0","test_promote_standby","tests.integration.ha_tests","Tue Sep 02 03:05:29 UTC 2025","skipped","Tue Sep 02 03:05:29 UTC 2025","","test_async_replication","",""
"","1030","test_settings_are_correct[2]","tests.integration","Tue Sep 02 02:51:51 UTC 2025","passed","Tue Sep 02 02:51:52 UTC 2025","","test_charm","",""
"","0","test_get_data_integrator_credentials","tests.integration.ha_tests","Tue Sep 02 03:05:29 UTC 2025","skipped","Tue Sep 02 03:05:29 UTC 2025","","test_async_replication","",""
"","","test_canonical_livepatch_onprem_bundle_db","tests.integration","","unknown","","","test_db","",""
"Build and deploy two PostgreSQL clusters.","1506739","test_build_and_deploy","tests.integration.ha_tests","Tue Sep 02 03:51:34 UTC 2025","broken","Tue Sep 02 04:16:40 UTC 2025","","test_scaling_three_units","",""
"Test charm deploy in dirty environment with garbage storage.","","test_charm_garbage_ignorance","tests.integration.ha_tests","","unknown","","","test_smoke","",""
"Test that async replication works when scaling the clusters.","0","test_scaling","tests.integration.ha_tests","Tue Sep 02 03:05:29 UTC 2025","skipped","Tue Sep 02 03:05:29 UTC 2025","","test_async_replication","",""
"Test that two different application connect to the database with different credentials.","0","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Tue Sep 02 03:30:58 UTC 2025","skipped","Tue Sep 02 03:30:58 UTC 2025","","test_new_relations_1","",""
"","15875","test_default_all","tests.integration.ha_tests","Tue Sep 02 04:03:52 UTC 2025","passed","Tue Sep 02 04:04:08 UTC 2025","","test_synchronous_policy","",""
"","0","test_filter_out_degraded_replicas","tests.integration.new_relations","Tue Sep 02 03:30:58 UTC 2025","skipped","Tue Sep 02 03:30:58 UTC 2025","","test_new_relations_1","",""
"","2","test_database_is_up[1]","tests.integration","Tue Sep 02 02:51:47 UTC 2025","passed","Tue Sep 02 02:51:47 UTC 2025","","test_charm","",""
