"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","0","test_backup_gcp","tests.integration","Sat Jun 21 03:29:26 UTC 2025","skipped","Sat Jun 21 03:29:26 UTC 2025","","test_backups_gcp","",""
"Test that there is no read-only endpoint in a standalone cluster.","43041","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sat Jun 21 03:53:22 UTC 2025","passed","Sat Jun 21 03:54:05 UTC 2025","","test_new_relations_1","",""
"Test that check relation data.","391451","test_relations","tests.integration.new_relations","Sat Jun 21 03:58:26 UTC 2025","passed","Sat Jun 21 04:04:57 UTC 2025","","test_relations_coherence","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Sat Jun 21 03:48:41 UTC 2025","skipped","Sat Jun 21 03:48:41 UTC 2025","","test_self_healing","",""
"","3","test_database_is_up[0]","tests.integration","Sat Jun 21 02:56:35 UTC 2025","passed","Sat Jun 21 02:56:35 UTC 2025","","test_charm","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","Sat Jun 21 03:04:47 UTC 2025","skipped","Sat Jun 21 03:04:47 UTC 2025","","test_new_relations_2","",""
"","108415","test_roles_blocking","tests.integration","Sat Jun 21 03:47:12 UTC 2025","passed","Sat Jun 21 03:49:00 UTC 2025","","test_db","",""
"Build and deploy three unit of PostgreSQL.","691251","test_build_and_deploy","tests.integration.ha_tests","Sat Jun 21 03:07:40 UTC 2025","passed","Sat Jun 21 03:19:11 UTC 2025","","test_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","401505","test_deploy_stable","tests.integration.ha_tests","Sat Jun 21 04:01:48 UTC 2025","passed","Sat Jun 21 04:08:30 UTC 2025","","test_upgrade_from_stable","",""
"","633475","test_removing_stereo_primary","tests.integration.ha_tests","Sat Jun 21 03:57:06 UTC 2025","passed","Sat Jun 21 04:07:39 UTC 2025","","test_scaling","",""
"Build the charm and deploy it.","7650","test_deploy_active","tests.integration","Sat Jun 21 04:01:00 UTC 2025","passed","Sat Jun 21 04:01:07 UTC 2025","","test_tls","",""
"","184","test_postgresql_locales","tests.integration","Sat Jun 21 02:56:39 UTC 2025","passed","Sat Jun 21 02:56:39 UTC 2025","","test_charm","",""
"","527031","test_removing_unit[roles2]","tests.integration.ha_tests","Sat Jun 21 03:23:25 UTC 2025","passed","Sat Jun 21 03:32:12 UTC 2025","","test_scaling_three_units_async","",""
"Test that the pre-upgrade-check action runs successfully.","3351","test_pre_upgrade_check","tests.integration.ha_tests","Sat Jun 21 03:45:00 UTC 2025","passed","Sat Jun 21 03:45:04 UTC 2025","","test_upgrade","",""
"","971025","test_removing_unit[roles2]","tests.integration.ha_tests","Sat Jun 21 03:48:05 UTC 2025","passed","Sat Jun 21 04:04:16 UTC 2025","","test_scaling_three_units","",""
"","79047","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Jun 21 03:31:14 UTC 2025","passed","Sat Jun 21 03:32:33 UTC 2025","","test_self_healing","",""
"","1032","test_settings_are_correct[1]","tests.integration","Sat Jun 21 02:56:37 UTC 2025","passed","Sat Jun 21 02:56:38 UTC 2025","","test_charm","",""
"Build and deploy two PostgreSQL clusters.","664761","test_build_and_deploy","tests.integration.ha_tests","Sat Jun 21 02:54:20 UTC 2025","passed","Sat Jun 21 03:05:25 UTC 2025","","test_scaling_three_units_async","",""
"Recreates the cluster from storage volumes.","1168773","test_cluster_restore","tests.integration.ha_tests","Sat Jun 21 03:33:09 UTC 2025","passed","Sat Jun 21 03:52:37 UTC 2025","","test_restore_cluster","",""
"Test that an application can connect to different clusters of the same database.","83323","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Sat Jun 21 04:05:29 UTC 2025","passed","Sat Jun 21 04:06:52 UTC 2025","","test_new_relations_1","",""
"Test that TLS is enabled when relating to the TLS Certificates Operator.","1015886","test_tls_enabled","tests.integration","Sat Jun 21 04:01:07 UTC 2025","passed","Sat Jun 21 04:18:03 UTC 2025","","test_tls","",""
"Test that the password can't be set to an empty string.","35314","test_empty_password","tests.integration","Sat Jun 21 04:09:54 UTC 2025","passed","Sat Jun 21 04:10:29 UTC 2025","","test_password_rotation","",""
"","599861","test_scale_to_five_units","tests.integration.ha_tests","Sat Jun 21 04:14:36 UTC 2025","passed","Sat Jun 21 04:24:35 UTC 2025","","test_scaling","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Sat Jun 21 03:29:26 UTC 2025","skipped","Sat Jun 21 03:29:26 UTC 2025","","test_backups_gcp","",""
"Test that two different application connect to the database with different credentials.","135972","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Sat Jun 21 04:03:13 UTC 2025","passed","Sat Jun 21 04:05:29 UTC 2025","","test_new_relations_1","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","2048021","test_landscape_scalable_bundle_db","tests.integration","Sat Jun 21 02:41:07 UTC 2025","passed","Sat Jun 21 03:15:15 UTC 2025","","test_db_admin","",""
"","249754","test_upgrade_from_edge","tests.integration.ha_tests","Sat Jun 21 03:45:04 UTC 2025","passed","Sat Jun 21 03:49:14 UTC 2025","","test_upgrade","",""
"","80663","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Sat Jun 21 03:29:52 UTC 2025","passed","Sat Jun 21 03:31:13 UTC 2025","","test_self_healing","",""
"Test basic functionality of database relation interface.","3577","test_database_relation_with_charm_libraries","tests.integration.new_relations","Sat Jun 21 03:59:53 UTC 2025","passed","Sat Jun 21 03:59:57 UTC 2025","","test_new_relations_1","",""
"Remove unit with force while storage is alive.","160363","test_app_force_removal","tests.integration.ha_tests","Sat Jun 21 03:28:35 UTC 2025","passed","Sat Jun 21 03:31:15 UTC 2025","","test_smoke","",""
"","79421","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Sat Jun 21 03:32:34 UTC 2025","passed","Sat Jun 21 03:33:54 UTC 2025","","test_self_healing","",""
"","1024","test_get_data_integrator_credentials","tests.integration.ha_tests","Sat Jun 21 03:15:34 UTC 2025","passed","Sat Jun 21 03:15:35 UTC 2025","","test_async_replication","",""
"","66","test_exporter_is_up[2]","tests.integration","Sat Jun 21 02:56:35 UTC 2025","passed","Sat Jun 21 02:56:35 UTC 2025","","test_charm","",""
"","16037","test_default_all","tests.integration.ha_tests","Sat Jun 21 03:59:31 UTC 2025","passed","Sat Jun 21 03:59:47 UTC 2025","","test_synchronous_policy","",""
"","485581","test_pg_hba","tests.integration","Sat Jun 21 03:02:15 UTC 2025","passed","Sat Jun 21 03:10:21 UTC 2025","","test_pg_hba","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Sat Jun 21 02:44:58 UTC 2025","skipped","Sat Jun 21 02:44:58 UTC 2025","","test_backups_aws","",""
"","1073426","test_removing_unit[roles3]","tests.integration.ha_tests","Sat Jun 21 03:32:13 UTC 2025","passed","Sat Jun 21 03:50:06 UTC 2025","","test_scaling_three_units_async","",""
"","556332","test_removing_unit[roles0]","tests.integration.ha_tests","Sat Jun 21 03:05:25 UTC 2025","passed","Sat Jun 21 03:14:41 UTC 2025","","test_scaling_three_units_async","",""
"","62081","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Sat Jun 21 03:47:35 UTC 2025","passed","Sat Jun 21 03:48:37 UTC 2025","","test_relations","",""
"","161968","test_freeze_db_process[postgres]","tests.integration.ha_tests","Sat Jun 21 03:35:15 UTC 2025","passed","Sat Jun 21 03:37:57 UTC 2025","","test_self_healing","",""
"Test application deploy in dirty environment with garbage storage from another application.","1009850","test_app_resources_conflicts_v3","tests.integration.ha_tests","Sat Jun 21 03:39:56 UTC 2025","passed","Sat Jun 21 03:56:46 UTC 2025","","test_smoke","",""
"","73956","test_constant","tests.integration.ha_tests","Sat Jun 21 04:00:30 UTC 2025","passed","Sat Jun 21 04:01:44 UTC 2025","","test_synchronous_policy","",""
"","20350","test_extensions_blocking","tests.integration","Sat Jun 21 03:49:00 UTC 2025","passed","Sat Jun 21 03:49:21 UTC 2025","","test_db","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Sat Jun 21 03:29:26 UTC 2025","skipped","Sat Jun 21 03:29:26 UTC 2025","","test_backups_gcp","",""
"Test charm deploy in dirty environment with garbage storage.","520755","test_charm_garbage_ignorance","tests.integration.ha_tests","Sat Jun 21 03:31:15 UTC 2025","passed","Sat Jun 21 03:39:56 UTC 2025","","test_smoke","",""
"Test switching over to the second cluster.","784382","test_switchover","tests.integration.ha_tests","Sat Jun 21 03:15:35 UTC 2025","passed","Sat Jun 21 03:28:40 UTC 2025","","test_async_replication","",""
"","1026","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Sat Jun 21 03:28:46 UTC 2025","passed","Sat Jun 21 03:28:47 UTC 2025","","test_async_replication","",""
"","521134","test_removing_unit[roles1]","tests.integration.ha_tests","Sat Jun 21 03:14:42 UTC 2025","passed","Sat Jun 21 03:23:24 UTC 2025","","test_scaling_three_units_async","",""
"","195762","test_filter_out_degraded_replicas","tests.integration.new_relations","Sat Jun 21 03:59:57 UTC 2025","passed","Sat Jun 21 04:03:12 UTC 2025","","test_new_relations_1","",""
"Build and deploy two PostgreSQL clusters.","641036","test_build_and_deploy","tests.integration.ha_tests","Sat Jun 21 03:48:50 UTC 2025","passed","Sat Jun 21 03:59:31 UTC 2025","","test_synchronous_policy","",""
"Test the audit plugin.","292400","test_audit_plugin","tests.integration","Sat Jun 21 02:37:19 UTC 2025","passed","Sat Jun 21 02:42:11 UTC 2025","","test_audit","",""
"Build and deploy three unit of PostgreSQL.","703222","test_build_and_deploy","tests.integration.ha_tests","Sat Jun 21 03:06:18 UTC 2025","passed","Sat Jun 21 03:18:02 UTC 2025","","test_self_healing","",""
"","0","test_scale_up","tests.integration","Sat Jun 21 03:10:49 UTC 2025","skipped","Sat Jun 21 03:10:49 UTC 2025","","test_subordinates","",""
"Test that async replication fails back correctly.","133946","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Sat Jun 21 03:45:12 UTC 2025","passed","Sat Jun 21 03:47:26 UTC 2025","","test_async_replication","",""
"Test that the relation can be broken and re-established.","572201","test_reestablish_relation","tests.integration.ha_tests","Sat Jun 21 03:33:03 UTC 2025","passed","Sat Jun 21 03:42:35 UTC 2025","","test_async_replication","",""
"Test that an application can request additional databases using the same interface.","76207","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Sat Jun 21 04:08:17 UTC 2025","passed","Sat Jun 21 04:09:33 UTC 2025","","test_new_relations_1","",""
"Test that user can't connect with empty password.","2032","test_db_connection_with_empty_password","tests.integration","Sat Jun 21 04:10:29 UTC 2025","passed","Sat Jun 21 04:10:31 UTC 2025","","test_password_rotation","",""
"Build and deploy two PostgreSQL clusters.","580658","test_build_and_deploy","tests.integration.ha_tests","Sat Jun 21 03:47:25 UTC 2025","passed","Sat Jun 21 03:57:06 UTC 2025","","test_scaling","",""
"Test that a relation with no database name doesn't block the charm.","56547","test_relation_with_no_database_name","tests.integration.new_relations","Sat Jun 21 04:26:51 UTC 2025","passed","Sat Jun 21 04:27:47 UTC 2025","","test_new_relations_1","",""
"","89285","test_switchover_sync_standby","tests.integration","Sat Jun 21 03:24:07 UTC 2025","passed","Sat Jun 21 03:25:36 UTC 2025","","test_charm","",""
