"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the admin role gives access to all the databases.","187914","test_admin_role","tests.integration.new_relations","Fri Jun 27 04:23:56 UTC 2025","passed","Fri Jun 27 04:27:03 UTC 2025","","test_new_relations_1","",""
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","0","test_backup_gcp","tests.integration","Fri Jun 27 02:56:26 UTC 2025","skipped","Fri Jun 27 02:56:26 UTC 2025","","test_backups_gcp","",""
"","0","test_extensions_blocking","tests.integration","Fri Jun 27 04:09:46 UTC 2025","skipped","Fri Jun 27 04:09:46 UTC 2025","","test_db","",""
"Build and deploy two PostgreSQL clusters.","591363","test_build_and_deploy","tests.integration.ha_tests","Fri Jun 27 04:10:21 UTC 2025","passed","Fri Jun 27 04:20:12 UTC 2025","","test_scaling","",""
"","601286","test_removing_raft_majority","tests.integration.ha_tests","Fri Jun 27 04:51:01 UTC 2025","broken","Fri Jun 27 05:01:02 UTC 2025","","test_scaling","",""
"Build the charm and deploy it.","8095","test_deploy_active","tests.integration","Fri Jun 27 03:45:04 UTC 2025","passed","Fri Jun 27 03:45:12 UTC 2025","","test_tls","",""
"","213241","test_filter_out_degraded_replicas","tests.integration.new_relations","Fri Jun 27 03:56:18 UTC 2025","passed","Fri Jun 27 03:59:51 UTC 2025","","test_new_relations_1","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2549","test_password_from_secret_same_as_cli","tests.integration","Fri Jun 27 03:55:25 UTC 2025","passed","Fri Jun 27 03:55:27 UTC 2025","","test_password_rotation","",""
"Remove unit with force while storage is alive.","167770","test_app_force_removal","tests.integration.ha_tests","Fri Jun 27 03:23:03 UTC 2025","passed","Fri Jun 27 03:25:51 UTC 2025","","test_smoke","",""
"Build and deploy two PostgreSQL clusters.","688186","test_build_and_deploy","tests.integration.ha_tests","Fri Jun 27 03:23:52 UTC 2025","passed","Fri Jun 27 03:35:20 UTC 2025","","test_scaling_three_units","",""
"","615038","test_removing_stereo_primary","tests.integration.ha_tests","Fri Jun 27 04:20:12 UTC 2025","passed","Fri Jun 27 04:30:28 UTC 2025","","test_scaling","",""
"","1026","test_settings_are_correct[2]","tests.integration","Fri Jun 27 04:17:50 UTC 2025","passed","Fri Jun 27 04:17:51 UTC 2025","","test_charm","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_gcp","tests.integration","Fri Jun 27 04:01:52 UTC 2025","skipped","Fri Jun 27 04:01:52 UTC 2025","","test_backups_pitr_gcp","",""
"","0","test_deploy","tests.integration","Fri Jun 27 03:13:31 UTC 2025","skipped","Fri Jun 27 03:13:31 UTC 2025","","test_subordinates","",""
"Write to primary, read data from secondaries (check consistency).","11847","test_consistency","tests.integration.ha_tests","Fri Jun 27 03:53:35 UTC 2025","passed","Fri Jun 27 03:53:46 UTC 2025","","test_replication","",""
"","269289","test_upgrade_from_edge","tests.integration.ha_tests","Fri Jun 27 03:35:04 UTC 2025","passed","Fri Jun 27 03:39:33 UTC 2025","","test_upgrade","",""
"Build and deploy two PostgreSQL clusters.","853106","test_build_and_deploy","tests.integration.ha_tests","Fri Jun 27 03:15:08 UTC 2025","passed","Fri Jun 27 03:29:21 UTC 2025","","test_restore_cluster","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    ","749594","test_storage_re_use","tests.integration.ha_tests","Fri Jun 27 04:26:33 UTC 2025","passed","Fri Jun 27 04:39:03 UTC 2025","","test_self_healing","",""
"","613123","test_removing_unit[roles0]","tests.integration.ha_tests","Fri Jun 27 03:49:57 UTC 2025","passed","Fri Jun 27 04:00:10 UTC 2025","","test_scaling_three_units_async","",""
"","731021","test_removing_unit[roles2]","tests.integration.ha_tests","Fri Jun 27 03:57:32 UTC 2025","passed","Fri Jun 27 04:09:43 UTC 2025","","test_scaling_three_units","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","99846","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Jun 27 04:57:43 UTC 2025","passed","Fri Jun 27 04:59:23 UTC 2025","","test_self_healing","",""
"Deploy Mailman3 Core to test the 'db' relation.","654864","test_mailman3_core_db","tests.integration","Fri Jun 27 03:47:15 UTC 2025","passed","Fri Jun 27 03:58:10 UTC 2025","","test_db","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","91367","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Jun 27 04:54:01 UTC 2025","passed","Fri Jun 27 04:55:32 UTC 2025","","test_self_healing","",""
"Recreates the cluster from storage volumes.","1245144","test_cluster_restore","tests.integration.ha_tests","Fri Jun 27 03:29:21 UTC 2025","passed","Fri Jun 27 03:50:06 UTC 2025","","test_restore_cluster","",""
"","45476","test_switchover_sync_standby","tests.integration","Fri Jun 27 04:48:10 UTC 2025","passed","Fri Jun 27 04:48:56 UTC 2025","","test_charm","",""
