"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test data persists through a primary deletion.","446602","test_persist_data_through_primary_deletion","tests.integration","Thu Aug 28 03:41:52 UTC 2025","passed","Thu Aug 28 03:49:19 UTC 2025","","test_charm","",""
"Deploy both charms (application and database) to use in the tests.","3007766","test_deploy_charms","tests.integration.relations","Thu Aug 28 02:51:04 UTC 2025","broken","Thu Aug 28 03:41:12 UTC 2025","","test_relations","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1506504","test_deploy_latest","tests.integration.ha_tests","Thu Aug 28 03:38:14 UTC 2025","broken","Thu Aug 28 04:03:21 UTC 2025","","test_upgrade","",""
"Build and deploy two PostgreSQL clusters.","885549","test_build_and_deploy","tests.integration.ha_tests","Thu Aug 28 03:16:09 UTC 2025","passed","Thu Aug 28 03:30:55 UTC 2025","","test_restore_cluster","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","526672","test_plugins","tests.integration","Thu Aug 28 02:46:50 UTC 2025","passed","Thu Aug 28 02:55:37 UTC 2025","","test_plugins","",""
"","0","test_removing_unit[roles2]","tests.integration.ha_tests","Thu Aug 28 04:00:13 UTC 2025","skipped","Thu Aug 28 04:00:13 UTC 2025","","test_scaling_three_units_async","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Thu Aug 28 02:39:55 UTC 2025","skipped","Thu Aug 28 02:39:55 UTC 2025","","test_backups_gcp","",""
"Test that an application can request additional databases using the same interface.","0","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Thu Aug 28 04:19:49 UTC 2025","skipped","Thu Aug 28 04:19:49 UTC 2025","","test_new_relations_1","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration.ha_tests","Thu Aug 28 03:28:25 UTC 2025","skipped","Thu Aug 28 03:28:25 UTC 2025","","test_upgrade_from_stable","",""
"Test that passwords don't get exposed on postgresql logs.","6128","test_no_password_exposed_on_logs","tests.integration","Thu Aug 28 03:26:29 UTC 2025","passed","Thu Aug 28 03:26:35 UTC 2025","","test_password_rotation","",""
"","3","test_database_is_up[2]","tests.integration","Thu Aug 28 03:11:31 UTC 2025","passed","Thu Aug 28 03:11:31 UTC 2025","","test_charm","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Thu Aug 28 03:37:59 UTC 2025","skipped","Thu Aug 28 03:37:59 UTC 2025","","test_self_healing","",""
