"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_scale_up","tests.integration","Sat Aug 09 03:54:04 UTC 2025","skipped","Sat Aug 09 03:54:04 UTC 2025","","test_subordinates","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Aug 09 04:17:45 UTC 2025","skipped","Sat Aug 09 04:17:45 UTC 2025","","test_self_healing","",""
"Test that async replication works when scaling the clusters.","0","test_scaling","tests.integration.ha_tests","Sat Aug 09 03:35:50 UTC 2025","skipped","Sat Aug 09 03:35:50 UTC 2025","","test_async_replication","",""
"Test data is replicated to new units after a scale up.","3461689","test_scale_down_and_up","tests.integration","Sat Aug 09 03:10:14 UTC 2025","broken","Sat Aug 09 04:07:56 UTC 2025","","test_charm","",""
"Test switching over to the second cluster.","0","test_switchover","tests.integration.ha_tests","Sat Aug 09 03:35:50 UTC 2025","skipped","Sat Aug 09 03:35:50 UTC 2025","","test_async_replication","",""
"","0","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Aug 09 04:17:45 UTC 2025","skipped","Sat Aug 09 04:17:45 UTC 2025","","test_self_healing","",""
"","0","test_removing_unit[roles3]","tests.integration.ha_tests","Sat Aug 09 03:54:56 UTC 2025","skipped","Sat Aug 09 03:54:56 UTC 2025","","test_scaling_three_units_async","",""
"","0","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Sat Aug 09 04:17:40 UTC 2025","skipped","Sat Aug 09 04:17:40 UTC 2025","","test_self_healing","",""
"Test that in general, there is no change when password validation fails.","10523","test_no_password_change_on_invalid_password","tests.integration","Sat Aug 09 04:25:20 UTC 2025","passed","Sat Aug 09 04:25:30 UTC 2025","","test_password_rotation","",""
"Test that relation data, like connection data, is updated correctly when scaling.","0","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Sat Aug 09 04:15:01 UTC 2025","skipped","Sat Aug 09 04:15:01 UTC 2025","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Sat Aug 09 04:17:45 UTC 2025","skipped","Sat Aug 09 04:17:45 UTC 2025","","test_self_healing","",""
"Test that an application can connect to different clusters of the same database.","0","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Sat Aug 09 04:15:01 UTC 2025","skipped","Sat Aug 09 04:15:01 UTC 2025","","test_new_relations_1","",""
"","455135","test_pg_hba","tests.integration","Sat Aug 09 04:00:41 UTC 2025","passed","Sat Aug 09 04:08:16 UTC 2025","","test_pg_hba","",""
