"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test data persists through a primary deletion.","415521","test_persist_data_through_primary_deletion","tests.integration","Mon Jul 14 04:07:05 UTC 2025","passed","Mon Jul 14 04:14:00 UTC 2025","","test_charm","",""
"Build and deploy two PostgreSQL clusters.","710334","test_build_and_deploy","tests.integration.ha_tests","Mon Jul 14 04:28:18 UTC 2025","passed","Mon Jul 14 04:40:08 UTC 2025","","test_scaling_three_units_async","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","278478","test_network_cut_without_ip_change","tests.integration.ha_tests","Mon Jul 14 03:58:02 UTC 2025","broken","Mon Jul 14 04:02:41 UTC 2025","","test_self_healing","",""
"Remove unit with force while storage is alive.","194830","test_app_force_removal","tests.integration.ha_tests","Mon Jul 14 04:30:46 UTC 2025","passed","Mon Jul 14 04:34:01 UTC 2025","","test_smoke","",""
"Test that an application can connect to different clusters of the same database.","86303","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Mon Jul 14 04:34:28 UTC 2025","passed","Mon Jul 14 04:35:54 UTC 2025","","test_new_relations_1","",""
"","44475","test_switchover_sync_standby","tests.integration","Mon Jul 14 04:06:20 UTC 2025","passed","Mon Jul 14 04:07:05 UTC 2025","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","494312","test_plugins","tests.integration","Mon Jul 14 04:13:40 UTC 2025","passed","Mon Jul 14 04:21:54 UTC 2025","","test_plugins","",""
"Test promoting the standby cluster.","285374","test_promote_standby","tests.integration.ha_tests","Mon Jul 14 04:43:23 UTC 2025","passed","Mon Jul 14 04:48:08 UTC 2025","","test_async_replication","",""
"Test that's possible to change PostgreSQL parameters.","187344","test_postgresql_parameters_change","tests.integration","Mon Jul 14 03:38:17 UTC 2025","passed","Mon Jul 14 03:41:24 UTC 2025","","test_charm","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","2285780","test_landscape_scalable_bundle_db","tests.integration","Mon Jul 14 03:55:44 UTC 2025","passed","Mon Jul 14 04:33:50 UTC 2025","","test_db_admin","",""
"","474013","test_removing_unit[roles2]","tests.integration.ha_tests","Mon Jul 14 04:59:24 UTC 2025","passed","Mon Jul 14 05:07:18 UTC 2025","","test_scaling_three_units_async","",""
"Test superuser actions and the request for more permissions.","373","test_user_with_extra_roles","tests.integration.new_relations","Mon Jul 14 04:30:12 UTC 2025","broken","Mon Jul 14 04:30:12 UTC 2025","","test_new_relations_1","",""
"","0","test_scale_up","tests.integration","Mon Jul 14 03:04:15 UTC 2025","skipped","Mon Jul 14 03:04:15 UTC 2025","","test_subordinates","",""
"","181137","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Mon Jul 14 04:32:52 UTC 2025","passed","Mon Jul 14 04:35:53 UTC 2025","","test_relations","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2426","test_password_from_secret_same_as_cli","tests.integration","Mon Jul 14 03:27:17 UTC 2025","passed","Mon Jul 14 03:27:20 UTC 2025","","test_password_rotation","",""
"Test that two different application connect to the database with different credentials.","166509","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Mon Jul 14 04:30:12 UTC 2025","passed","Mon Jul 14 04:32:59 UTC 2025","","test_new_relations_1","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","115768","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Mon Jul 14 03:48:16 UTC 2025","passed","Mon Jul 14 03:50:12 UTC 2025","","test_self_healing","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Mon Jul 14 03:32:21 UTC 2025","skipped","Mon Jul 14 03:32:21 UTC 2025","","test_db","",""
"","0","test_scale_down","tests.integration","Mon Jul 14 03:04:15 UTC 2025","skipped","Mon Jul 14 03:04:15 UTC 2025","","test_subordinates","",""
"","633158","test_removing_unit[roles0]","tests.integration.ha_tests","Mon Jul 14 03:30:57 UTC 2025","passed","Mon Jul 14 03:41:30 UTC 2025","","test_scaling_three_units","",""
"Test that the password can't be set to an empty string.","34311","test_empty_password","tests.integration","Mon Jul 14 03:27:20 UTC 2025","passed","Mon Jul 14 03:27:54 UTC 2025","","test_password_rotation","",""
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","0","test_backup_gcp","tests.integration","Mon Jul 14 03:25:27 UTC 2025","skipped","Mon Jul 14 03:25:27 UTC 2025","","test_backups_gcp","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","476861","test_deploy_latest","tests.integration.ha_tests","Mon Jul 14 03:03:38 UTC 2025","passed","Mon Jul 14 03:11:35 UTC 2025","","test_upgrade","",""
